idx,fold,true,pred,prob,top1,top3,top5,top5_with_delta
1026,1,xylan,xylan,0.5186310561009034,GH43,GH43;11;2.A.2,GH43;11;2.A.2;2.A.1;null,GH43:+0.1934;11:+0.0967;2.A.2:+0.0601;2.A.1:+0.0509;null:+0.0138
0,2,alginate,alginate,0.9678068410462777,PL17,PL17;PL6;PfkB,PL17;PL6;PfkB;2;1,PL17:+0.1130;PL6:+0.0427;PfkB:+0.0358;2:+0.0356;1:+0.0228
2,2,alginate,alginate,0.9939759036144579,PL17,PL17;2;PL6,PL17;2;PL6;null;PfkB,PL17:+0.1395;2:+0.0508;PL6:+0.0504;null:+0.0315;PfkB:+0.0267
4,2,alginate,alginate,0.9840319361277445,1,1;PL6;GntR,1;PL6;GntR;PfkB;3.D.2.2.1,1:+0.1489;PL6:+0.1306;GntR:+0.1081;PfkB:+0.0752;3.D.2.2.1:+0.0361
9,2,alginate,alginate,0.9468503937007874,PL17,PL17;PL6;PfkB,PL17;PL6;PfkB;2;GntR,PL17:+0.1223;PL6:+0.0819;PfkB:+0.0765;2:+0.0577;GntR:+0.0511
21,2,alginate,alginate,0.6428974315013181,PL7,PL7;GntR;null,PL7;GntR;null,PL7:+0.4217;GntR:+0.1674;null:+0.0688
32,2,alginate,alginate,1.0,PL17,PL17;PL6;1,PL17;PL6;1;2;PfkB,PL17:+0.1537;PL6:+0.1153;1:+0.0645;2:+0.0615;PfkB:+0.0521
36,2,alginate,alginate,0.6773345024112231,1,1;PL15;binding,1;PL15;binding;null;3.A.1,1:+0.1609;PL15:+0.1168;binding:+0.0816;null:+0.0312;3.A.1:+0.0213
39,2,alginate,alginate,1.0,PL17,PL17;GntR;PL6,PL17;GntR;PL6;1;2,PL17:+0.2247;GntR:+0.1311;PL6:+0.1303;1:+0.1197;2:+0.0459
42,2,alginate,alginate,0.7007722007722007,PL17,PL17;PL6;1,PL17;PL6;1;2,PL17:+0.2737;PL6:+0.1832;1:+0.0740;2:+0.0647
46,2,alginate,alginate,0.728778640251389,PL6,PL6;PL7;1,PL6;PL7;1,PL6:+0.2214;PL7:+0.0781;1:+0.0674
51,2,alpha-glucan,alpha-glucan,1.0,GH31,GH31;null;8.A.46.1.5,GH31;null;8.A.46.1.5,GH31:+0.1324;null:+0.0198;8.A.46.1.5:+0.0194
61,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;20;CBM34,GH13;20;CBM34;31;3.A.1.1.27,GH13:+0.1730;20:+0.0591;CBM34:+0.0349;31:+0.0176;3.A.1.1.27:+0.0123
65,2,alpha-glucan,alpha-glucan,0.49564493584407826,GH32,GH32;LacI,GH32;LacI,GH32:+0.0727;LacI:+0.0213
73,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;GT35,GH13:+0.1756;GT5:+0.1007;CBM48:+0.0624;9:+0.0253;GT35:+0.0154
74,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;null,GH13:+0.1575;GT5:+0.1065;CBM48:+0.0612;9:+0.0316;null:+0.0060
75,2,alpha-glucan,alpha-glucan,0.8095517355694728,LacI,LacI;PfkB;GH13,LacI;PfkB;GH13;3.A.1.1.45;18,LacI:+0.1387;PfkB:+0.1248;GH13:+0.1167;3.A.1.1.45:+0.0905;18:+0.0896
76,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;Pyr;redox,GH13;Pyr;redox;1;2,GH13:+0.1774;Pyr:+0.1063;redox:+0.0996;1:+0.0862;2:+0.0707
82,2,alpha-glucan,alpha-glucan,0.8792230319518892,GH13,GH13;18,GH13;18,GH13:+0.5008;18:+0.1798
86,2,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH13;3.A.1.1.45,LacI;GH13;3.A.1.1.45;GH77,LacI:+0.0825;GH13:+0.0440;3.A.1.1.45:+0.0276;GH77:+0.0237
87,2,alpha-glucan,alpha-glucan,0.9918991899189918,GH13,GH13;LacI;30,GH13;LacI;30;3.A.1.1.45,GH13:+0.2116;LacI:+0.1098;30:+0.0596;3.A.1.1.45:+0.0481
98,2,alpha-glucan,alpha-glucan,0.6722592945662536,GH13,GH13;LacI;46,GH13;LacI;46;GH65,GH13:+0.2026;LacI:+0.0515;46:+0.0338;GH65:+0.0116
101,2,alpha-glucan,alpha-glucan,0.36762834055485427,GH31,GH31;CBM20,GH31;CBM20,GH31:+0.2648;CBM20:+0.0133
106,2,alpha-glucan,alpha-glucan,1.0,GH32,GH32;4.A.1.2.12,GH32;4.A.1.2.12,GH32:+0.5103;4.A.1.2.12:+0.3816
110,2,alpha-glucan,alpha-glucan,1.0,31,31;GH13;GH36,31;GH13;GH36;bac;null,31:+0.3291;GH13:+0.3133;GH36:+0.2007;bac:+0.1919;null:+0.1742
112,2,alpha-glucan,alpha-glucan,1.0,GH4,GH4,GH4,GH4:+0.4058
114,2,alpha-glucan,alpha-glucan,0.8875714588185475,GH13,GH13;GH97;8.A.46.1.1,GH13;GH97;8.A.46.1.1;46;null,GH13:+0.1072;GH97:+0.0980;8.A.46.1.1:+0.0347;46:+0.0299;null:+0.0277
121,2,alpha-glucan,alpha-glucan,1.0,GH31,GH31;null;8.A.46.1.5,GH31;null;8.A.46.1.5,GH31:+0.1324;null:+0.0198;8.A.46.1.5:+0.0194
135,2,alpha-glucan,alpha-glucan,1.0,3.A.1.1.10,3.A.1.1.10;GH32;SBP,3.A.1.1.10;GH32;SBP;bac;1,3.A.1.1.10:+0.3439;GH32:+0.2947;SBP:+0.0920;bac:+0.0694;1:+0.0224
139,2,alpha-glucan,alpha-glucan,0.520050230780552,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32,PfkB:+0.4582;LacI:+0.2197;GH32:+0.0450
140,2,alpha-glucan,alpha-glucan,1.0,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32;4.A.1.2.12,PfkB:+0.4506;LacI:+0.2369;GH32:+0.1418;4.A.1.2.12:+0.1387
145,2,alpha-glucan,alpha-glucan,0.49564493584407826,GH32,GH32;LacI,GH32;LacI,GH32:+0.0727;LacI:+0.0213
149,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;18;LacI,GH13;18;LacI;null,GH13:+0.3109;18:+0.1391;LacI:+0.1208;null:+0.0237
162,2,alpha-glucan,alpha-glucan,0.9554455445544554,PfkB,PfkB;LacI;PadR,PfkB;LacI;PadR;GH32;MarR,PfkB:+0.4199;LacI:+0.2754;PadR:+0.1410;GH32:+0.1258;MarR:+0.1206
168,2,alpha-glucan,alpha-glucan,0.7914041404140414,LacI,LacI;PfkB;3.A.1.1.45,LacI;PfkB;3.A.1.1.45;GH13;GH32,LacI:+0.1453;PfkB:+0.1369;3.A.1.1.45:+0.0881;GH13:+0.0512;GH32:+0.0366
174,2,alpha-glucan,alpha-glucan,0.9171483622350673,GH13,GH13;36;SBP,GH13;36;SBP;bac;1,GH13:+0.2123;36:+0.1361;SBP:+0.0444;bac:+0.0337;1:+0.0173
178,2,alpha-mannan,alpha-mannan,0.9109258734445227,GH125,GH125;GntR;GH38,GH125;GntR;GH38;GH84;3.A.1.1.29,GH125:+0.2974;GntR:+0.2950;GH38:+0.2615;GH84:+0.2256;3.A.1.1.29:+0.2235
182,2,alpha-mannan,alpha-mannan,0.7904564315352697,GH125,GH125;GH76;GH92,GH125;GH76;GH92;GH97;GH67,GH125:+0.2389;GH76:+0.2249;GH92:+0.1506;GH97:+0.1491;GH67:+0.1077
186,2,alpha-mannan,alpha-mannan,0.5753086031481452,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1,GH92:+0.4823;null:+0.2994;1.B.14.6.1:+0.1192
194,2,alpha-mannan,alpha-mannan,1.0,null,null;GH92;1.B.14.6.1,null;GH92;1.B.14.6.1;9.B.14.1.10,null:+0.1792;GH92:+0.1719;1.B.14.6.1:+0.0257;9.B.14.1.10:+0.0159
196,2,alpha-mannan,alpha-mannan,0.9920318725099602,GH125,GH125;GH92;GH76,GH125;GH92;GH76;GH130;GT32,GH125:+0.2017;GH92:+0.1638;GH76:+0.1568;GH130:+0.1427;GT32:+0.1403
212,2,arabinogalactan,arabinogalactan,1.0,null,null;24;HTH,null;24;HTH;GH35;AraC,null:+0.2207;24:+0.2138;HTH:+0.2047;GH35:+0.1881;AraC:+0.1784
214,2,arabinogalactan,arabinogalactan,1.0,4,4;GH51;29,4;GH51;29;GH43;1.B.14.6.1,4:+0.2756;GH51:+0.2572;29:+0.2384;GH43:+0.2276;1.B.14.6.1:+0.2227
215,2,arabinogalactan,arabinogalactan,0.6041666666666666,GH43,GH43;29;4,GH43;29;4;GH51;HTH,GH43:+0.2059;29:+0.1840;4:+0.1686;GH51:+0.0854;HTH:+0.0665
216,2,arabinogalactan,arabinogalactan,1.0,GH51,GH51;3.A.1.1.34;1,GH51;3.A.1.1.34;1;null,GH51:+0.2939;3.A.1.1.34:+0.2784;1:+0.2514;null:+0.0932
226,2,arabinogalactan,pectin,0.6888322442731619,NUDIX,NUDIX;GH146;2.A.21.3.19,NUDIX;GH146;2.A.21.3.19;1;1.B.14.6.1,NUDIX:+0.1582;GH146:+0.1562;2.A.21.3.19:+0.1350;1:+0.0985;1.B.14.6.1:+0.0860
227,2,arabinogalactan,arabinogalactan,0.3641304347826087,GH51,GH51;GH27;3.A.1,GH51;GH27;3.A.1;GH127;GH43,GH51:+0.1100;GH27:+0.0529;3.A.1:+0.0254;GH127:+0.0248;GH43:+0.0234
232,2,arabinogalactan,arabinogalactan,1.0,17,17;GH105;24,17;GH105;24;GH154;GH43,17:+0.1753;GH105:+0.1685;24:+0.1656;GH154:+0.1620;GH43:+0.1534
237,2,beta-glucan,beta-glucan,0.9599198396793587,4,4;GH5;GH31,4;GH5;GH31;GH3;GH2,4:+0.2153;GH5:+0.1895;GH31:+0.1753;GH3:+0.1391;GH2:+0.1243
238,2,beta-glucan,beta-glucan,0.7735124760076776,GH5,GH5;4;GH31,GH5;4;GH31;GH3;null,GH5:+0.2297;4:+0.2082;GH31:+0.1212;GH3:+0.0664;null:+0.0314
242,2,beta-glucan,beta-glucan,0.8302463071784522,GH8,GH8;4.D.3.1.6;1.B.55.3.1,GH8;4.D.3.1.6;1.B.55.3.1,GH8:+0.2068;4.D.3.1.6:+0.1439;1.B.55.3.1:+0.0316
255,2,beta-glucan,beta-glucan,0.47305439683141615,CBM4,CBM4,CBM4,CBM4:+0.3687
264,2,beta-glucan,beta-glucan,0.32814665036599444,GH16,GH16;GH3;1.B.14,GH16;GH3;1.B.14,GH16:+0.1733;GH3:+0.1131;1.B.14:+0.0280
266,2,beta-glucan,beta-glucan,0.9577569854429975,GH1,GH1;GH16;GH3,GH1;GH16;GH3;3;LacI,GH1:+0.1919;GH16:+0.1027;GH3:+0.0998;3:+0.0983;LacI:+0.0870
272,2,beta-glucan,beta-glucan,0.8165680473372781,4,4;GH31;GH5,4;GH31;GH5;GH3;12,4:+0.1913;GH31:+0.1878;GH5:+0.1732;GH3:+0.1172;12:+0.1116
281,2,beta-glucan,beta-glucan,0.9465811965811965,GH5,GH5;4;HTH,GH5;4;HTH;AraC;GH36,GH5:+0.2959;4:+0.2428;HTH:+0.1390;AraC:+0.1212;GH36:+0.0812
285,2,beta-glucan,beta-glucan,0.8601941747572815,GH31,GH31;GH5;GH3,GH31;GH5;GH3;4;HTH,GH31:+0.1420;GH5:+0.1211;GH3:+0.1172;4:+0.1009;HTH:+0.0761
293,2,beta-glucan,beta-glucan,1.0,GH3,GH3;8.A.46.2.1;GH16,GH3;8.A.46.2.1;GH16;1.B.14.6.2;3,GH3:+0.2213;8.A.46.2.1:+0.2104;GH16:+0.1749;1.B.14.6.2:+0.1537;3:+0.1535
296,2,beta-glucan,beta-glucan,1.0,3,3;GH30;GH3,3;GH30;GH3;7;1.B.14.6.1,3:+0.2549;GH30:+0.1626;GH3:+0.1318;7:+0.1230;1.B.14.6.1:+0.0939
300,2,beta-glucan,beta-glucan,0.6746506986027945,GH5,GH5;4;CBM4,GH5;4;CBM4;null,GH5:+0.2343;4:+0.1906;CBM4:+0.0577;null:+0.0282
310,2,beta-glucan,beta-glucan,0.8995249080892035,GT2,GT2;GH8,GT2;GH8,GT2:+0.2898;GH8:+0.1407
317,2,beta-glucan,beta-glucan,0.9350689181901594,GH16,GH16;GH3;8.A.46,GH16;GH3;8.A.46;1.B.14;null,GH16:+0.3171;GH3:+0.2099;8.A.46:+0.1843;1.B.14:+0.0748;null:+0.0090
324,2,beta-glucan,beta-glucan,0.998446487723671,GH1,GH1;LacI;3.A.1.1.23,GH1;LacI;3.A.1.1.23,GH1:+0.5344;LacI:+0.3497;3.A.1.1.23:+0.2443
325,2,beta-glucan,beta-glucan,0.6104239976538899,GH1,GH1;LacI,GH1;LacI,GH1:+0.4223;LacI:+0.0849
328,2,beta-glucan,beta-glucan,0.764208655396189,3,3;GH3;GH30,3;GH3;GH30,3:+0.2055;GH3:+0.1469;GH30:+0.1220
338,2,beta-glucan,beta-glucan,1.0,GH16,GH16;null,GH16;null,GH16:+0.4077;null:+0.0573
339,2,beta-glucan,beta-mannan,0.5778611632270169,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;1.B.14,GH130:+0.1059;GH26:+0.1016;2.A.2:+0.1009;1.B.14:+0.0375
346,2,beta-glucan,beta-glucan,0.86328125,GH31,GH31;GH3;GH5,GH31;GH3;GH5;4;GH2,GH31:+0.1297;GH3:+0.1252;GH5:+0.0936;4:+0.0916;GH2:+0.0682
350,2,beta-glucan,beta-glucan,0.4751908396946565,GH9,GH9;GH31;3,GH9;GH31;3;GH30;1.B.14.6.1,GH9:+0.1213;GH31:+0.0953;3:+0.0733;GH30:+0.0316;1.B.14.6.1:+0.0277
352,2,beta-glucan,beta-glucan,0.996,GH73,GH73;9.B.154.1.2;null,GH73;9.B.154.1.2;null;Peptidase;M23,GH73:+0.2037;9.B.154.1.2:+0.1806;null:+0.0552;Peptidase:+0.0099;M23:+0.0020
353,2,beta-glucan,beta-glucan,0.815407617451827,GH73,GH73;M23;Peptidase,GH73;M23;Peptidase;null,GH73:+0.2335;M23:+0.0749;Peptidase:+0.0587;null:+0.0152
356,2,beta-glucan,beta-glucan,1.0,null,null;GH2;CBM57,null;GH2;CBM57;1.B.14.6.1;PL38,null:+0.1582;GH2:+0.1450;CBM57:+0.1301;1.B.14.6.1:+0.1257;PL38:+0.0792
359,2,beta-mannan,galactan,0.44553149236551504,LacI,LacI;GH2,LacI;GH2,LacI:+0.1310;GH2:+0.0711
368,2,beta-mannan,beta-mannan,0.35117997009842594,LacI,LacI;GH2;SBP,LacI;GH2;SBP;bac;1,LacI:+0.2182;GH2:+0.1080;SBP:+0.0744;bac:+0.0548;1:+0.0232
379,2,beta-mannan,beta-mannan,0.944223107569721,CE7,CE7;GH26;AraC,CE7;GH26;AraC;1.B.14.6.1;HTH,CE7:+0.1123;GH26:+0.1086;AraC:+0.0968;1.B.14.6.1:+0.0824;HTH:+0.0720
381,2,beta-mannan,beta-mannan,0.42855701233475385,GH130,GH130;GH27;GH5,GH130;GH27;GH5,GH130:+0.2212;GH27:+0.0809;GH5:+0.0086
383,2,beta-mannan,beta-mannan,0.9982433823974802,4.A.3.2.8,4.A.3.2.8;4.A.3.2.4;GH1,4.A.3.2.8;4.A.3.2.4;GH1,4.A.3.2.8:+0.5805;4.A.3.2.4:+0.4120;GH1:+0.3258
389,2,beta-mannan,beta-mannan,1.0,GH26,GH26;GntR;4.A.3.2.8,GH26;GntR;4.A.3.2.8;GH1;4.A.3.2.6,GH26:+0.3105;GntR:+0.2426;4.A.3.2.8:+0.2250;GH1:+0.2229;4.A.3.2.6:+0.1919
396,2,beta-mannan,beta-mannan,1.0,GH42,GH42;3.A.1.1.48,GH42;3.A.1.1.48,GH42:+0.6235;3.A.1.1.48:+0.2073
402,2,beta-mannan,beta-mannan,1.0,GH26,GH26;GH130;2.A.2.3.6,GH26;GH130;2.A.2.3.6;HTH;AraC,GH26:+0.2013;GH130:+0.1987;2.A.2.3.6:+0.1164;HTH:+0.0875;AraC:+0.0830
411,2,beta-mannan,fructan,0.4050880626223092,4.A.1,4.A.1;GH32;LacI,4.A.1;GH32;LacI;null,4.A.1:+0.2939;GH32:+0.1636;LacI:+0.1254;null:+0.0118
414,2,beta-mannan,galactan,0.6542146284868022,LacI,LacI;GH42,LacI;GH42,LacI:+0.6257;GH42:+0.4358
415,2,beta-mannan,galactan,0.5713909483456456,LacI,LacI;GH42,LacI;GH42,LacI:+0.5455;GH42:+0.3912
416,2,beta-mannan,galactan,0.9720405862457723,LacI,LacI;GH42;3.A.1,LacI;GH42;3.A.1,LacI:+0.7060;GH42:+0.6573;3.A.1:+0.1945
420,2,beta-mannan,beta-mannan,0.37259100642398285,GH130,GH130;SBP;1,GH130;SBP;1;3.A.1;HTH,GH130:+0.3159;SBP:+0.0174;1:+0.0149;3.A.1:+0.0099;HTH:+0.0072
422,2,beta-mannan,beta-mannan,0.9899598393574297,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;HTH;AraC,GH130:+0.2729;GH26:+0.2095;2.A.2:+0.1313;HTH:+0.0871;AraC:+0.0781
426,2,chitin,host glycan,0.5856230900916756,GH20,GH20,GH20,GH20:+0.1081
428,2,chitin,beta-mannan,0.3111966824644549,GH3,GH3,GH3,GH3:+0.0160
440,2,chitin,chitin,1.0,GH4,GH4;CE4;4.A.3.2.6,GH4;CE4;4.A.3.2.6,GH4:+0.4055;CE4:+0.3973;4.A.3.2.6:+0.2389
441,2,chitin,chitin,0.9839357429718876,GH4,GH4;CE4;4.A.3.2.6,GH4;CE4;4.A.3.2.6,GH4:+0.4470;CE4:+0.3215;4.A.3.2.6:+0.1313
457,2,chitin,chitin,1.0,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH,4.A.3.2.1:+0.4209;GH4:+0.3666;AraC:+0.0940;HTH:+0.0714
459,2,chitin,chitin,0.9429175475687103,GH4,GH4;4.A.3.2.1;null,GH4;4.A.3.2.1;null;AraC;HTH,GH4:+0.3912;4.A.3.2.1:+0.3639;null:+0.1183;AraC:+0.0783;HTH:+0.0592
460,2,chitin,chitin,1.0,4.A.3.2.1,4.A.3.2.1;GH4;4.A.3.2.7,4.A.3.2.1;GH4;4.A.3.2.7;AraC;HTH,4.A.3.2.1:+0.4106;GH4:+0.3333;4.A.3.2.7:+0.1754;AraC:+0.0919;HTH:+0.0853
467,2,chitin,chitin,0.9178947368421053,4.A.3.2.1,4.A.3.2.1;GH4;null,4.A.3.2.1;GH4;null;AraC;HTH,4.A.3.2.1:+0.5256;GH4:+0.3504;null:+0.0933;AraC:+0.0891;HTH:+0.0790
468,2,chitin,chitin,1.0,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH,4.A.3.2.1:+0.6077;GH4:+0.3474;AraC:+0.1131;HTH:+0.0972
469,2,chitin,chitin,1.0,GH4,GH4;4.A.3.2.1;AraC,GH4;4.A.3.2.1;AraC;HTH,GH4:+0.3835;4.A.3.2.1:+0.3297;AraC:+0.0850;HTH:+0.0666
473,2,chitin,chitin,0.9839679358717435,GH20,GH20;reg;GH9,GH20;reg;GH9;HATPase;PAS,GH20:+0.2042;reg:+0.1506;GH9:+0.1325;HATPase:+0.1214;PAS:+0.1195
478,2,chitin,chitin,1.0,GH4,GH4;4.A.3.2.1;4.A.3.2.7,GH4;4.A.3.2.1;4.A.3.2.7;AraC;HTH,GH4:+0.3740;4.A.3.2.1:+0.1263;4.A.3.2.7:+0.0571;AraC:+0.0438;HTH:+0.0244
479,2,chitin,chitin,0.9429175475687103,GH4,GH4;4.A.3.2.1;null,GH4;4.A.3.2.1;null;AraC;HTH,GH4:+0.3912;4.A.3.2.1:+0.3639;null:+0.1183;AraC:+0.0783;HTH:+0.0592
489,2,fructan,fructan,1.0,GH68,GH68;GH32;2.A.3.11.1,GH68;GH32;2.A.3.11.1;1,GH68:+0.2528;GH32:+0.2235;2.A.3.11.1:+0.1531;1:+0.1354
499,2,fructan,fructan,0.5431472081218274,GH32,GH32;PfkB,GH32;PfkB,GH32:+0.2414;PfkB:+0.1667
500,2,fructan,alpha-glucan,0.6634429400386848,GH13,GH13;30;bac,GH13;30;bac;1;SBP,GH13:+0.2956;30:+0.0307;bac:+0.0189;1:+0.0152;SBP:+0.0121
512,2,fructan,fructan,0.967280163599182,GH32,GH32;2.A.1.7.17;1.B.14.6.1,GH32;2.A.1.7.17;1.B.14.6.1;null;0039384,GH32:+0.2664;2.A.1.7.17:+0.1108;1.B.14.6.1:+0.0817;null:+0.0491;0039384:+0.0347
516,2,fructan,fructan,1.0,2.A.1.7.17,2.A.1.7.17;PfkB;GH32,2.A.1.7.17;PfkB;GH32,2.A.1.7.17:+0.4792;PfkB:+0.2652;GH32:+0.2272
518,2,fructan,alpha-glucan,0.6634429400386848,GH13,GH13;30;bac,GH13;30;bac;1;SBP,GH13:+0.2956;30:+0.0307;bac:+0.0189;1:+0.0152;SBP:+0.0121
520,2,galactan,galactan,0.9584158415841584,16,16;GH16;null,16;GH16;null,16:+0.7394;GH16:+0.4341;null:+0.0387
540,2,galactan,galactan,0.7528007135961227,null,null;GH117;2.A.1,null;GH117;2.A.1;GH50;GH2,null:+0.0941;GH117:+0.0941;2.A.1:+0.0854;GH50:+0.0599;GH2:+0.0579
547,2,galactan,host glycan,0.49298597194388777,GH2,GH2;MarR,GH2;MarR,GH2:+0.2215;MarR:+0.0534
549,2,galactan,galactan,0.6742160278745644,3.A.1.1.28,3.A.1.1.28;GH36;18,3.A.1.1.28;GH36;18;31;GH13,3.A.1.1.28:+0.2645;GH36:+0.1497;18:+0.1354;31:+0.0665;GH13:+0.0014
552,2,galactan,galactan,0.9281521621007773,LacI,LacI;GH42;3.A.1.1.2,LacI;GH42;3.A.1.1.2,LacI:+0.4177;GH42:+0.3796;3.A.1.1.2:+0.2130
556,2,galactan,galactan,0.8626358150397941,GH129,GH129;GH127;HTH,GH129;GH127;HTH;AraC;2.A.1.1.55,GH129:+0.2347;GH127:+0.1918;HTH:+0.1674;AraC:+0.1525;2.A.1.1.55:+0.1453
557,2,galactan,galactan,1.0,AraC,AraC;GH53;HTH,AraC;GH53;HTH;8.A.46.1.1;1.B.14.6.1,AraC:+0.3539;GH53:+0.3443;HTH:+0.3431;8.A.46.1.1:+0.3123;1.B.14.6.1:+0.2068
568,2,galactan,galactan,1.0,2.A.2.2.1,2.A.2.2.1;GH2;null,2.A.2.2.1;GH2;null,2.A.2.2.1:+0.4973;GH2:+0.2509;null:+0.1313
575,2,galactan,beta-glucan,0.37209302325581395,GH16,GH16,GH16,GH16:+0.2593
580,2,galactan,host glycan,0.5038011120789507,1.B.14,1.B.14;8.A.46,1.B.14;8.A.46,1.B.14:+0.0636;8.A.46:+0.0234
581,2,galactan,pectin,0.5719150565685507,1.B.14.6.1,1.B.14.6.1;null,1.B.14.6.1;null,1.B.14.6.1:+0.3547;null:+0.1213
585,2,galactan,beta-mannan,0.7812830827863645,3.A.1.1.48,3.A.1.1.48;GH42;LacI,3.A.1.1.48;GH42;LacI;bac;SBP,3.A.1.1.48:+0.3757;GH42:+0.2418;LacI:+0.1519;bac:+0.1210;SBP:+0.1026
586,2,galactan,beta-mannan,0.8739015817223199,GH42,GH42;bac;3.A.1.1.48,GH42;bac;3.A.1.1.48;SBP;LacI,GH42:+0.4096;bac:+0.2494;3.A.1.1.48:+0.2320;SBP:+0.2181;LacI:+0.2059
590,2,galactan,galactan,0.8821292775665399,42,42;TPR;GH5,42;TPR;GH5;1;null,42:+0.3158;TPR:+0.2141;GH5:+0.1790;1:+0.1638;null:+0.0315
591,2,host glycan,host glycan,1.0,CBM32,CBM32;null;1.B.14.6.1,CBM32;null;1.B.14.6.1,CBM32:+0.4797;null:+0.0725;1.B.14.6.1:+0.0613
597,2,host glycan,host glycan,1.0,1.B.14.6.13,1.B.14.6.13;8.A.46.2.2;GH18,1.B.14.6.13;8.A.46.2.2;GH18;FecR;GerE,1.B.14.6.13:+0.1242;8.A.46.2.2:+0.1173;GH18:+0.1149;FecR:+0.0453;GerE:+0.0415
598,2,host glycan,host glycan,1.0,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;GH18,8.A.46.2.2;1.B.14.6.13;GH18;GerE;FecR,8.A.46.2.2:+0.1422;1.B.14.6.13:+0.1372;GH18:+0.1222;GerE:+0.0395;FecR:+0.0371
604,2,host glycan,host glycan,1.0,CBM32,CBM32;null;1.B.14.6.1,CBM32;null;1.B.14.6.1,CBM32:+0.7355;null:+0.1028;1.B.14.6.1:+0.1020
605,2,host glycan,host glycan,0.8415094339622641,CBM32,CBM32;GH92;1.B.14.6.1,CBM32;GH92;1.B.14.6.1;null,CBM32:+0.3371;GH92:+0.0756;1.B.14.6.1:+0.0755;null:+0.0742
616,2,host glycan,host glycan,0.4902912621359222,GH29,GH29;GH33;GH20,GH29;GH33;GH20;GH2;GH95,GH29:+0.0886;GH33:+0.0577;GH20:+0.0391;GH2:+0.0327;GH95:+0.0289
617,2,host glycan,host glycan,1.0,3.A.1.1.48,3.A.1.1.48;null;GH112,3.A.1.1.48;null;GH112;0043669,3.A.1.1.48:+0.1561;null:+0.1506;GH112:+0.1210;0043669:+0.0752
620,2,host glycan,host glycan,1.0,CE9,CE9,CE9,CE9:+0.3474
627,2,host glycan,host glycan,0.9920318725099602,CE9,CE9;DeoR;4.A.6.1.5,CE9;DeoR;4.A.6.1.5;SIS;4.A.6.1.4,CE9:+0.1570;DeoR:+0.0344;4.A.6.1.5:+0.0243;SIS:+0.0201;4.A.6.1.4:+0.0084
632,2,host glycan,host glycan,0.85471878979221,8.A.46.2.2,8.A.46.2.2;GH18;null,8.A.46.2.2;GH18;null,8.A.46.2.2:+0.1918;GH18:+0.1523;null:+0.0502
643,2,host glycan,host glycan,1.0,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH2;CE20,GH33:+0.0782;GH20:+0.0759;CBM93:+0.0538;GH2:+0.0469;CE20:+0.0241
646,2,host glycan,host glycan,0.9838383838383838,CE9,CE9;GH2;GH20,CE9;GH2;GH20;CE3;GH92,CE9:+0.0958;GH2:+0.0747;GH20:+0.0423;CE3:+0.0225;GH92:+0.0182
648,2,host glycan,host glycan,1.0,GH20,GH20;CE9;GH2,GH20;CE9;GH2;GH92;CE3,GH20:+0.1208;CE9:+0.0959;GH2:+0.0948;GH92:+0.0623;CE3:+0.0539
652,2,host glycan,host glycan,0.9838383838383838,CE9,CE9;GH2;GH20,CE9;GH2;GH20;CE3;GH92,CE9:+0.0958;GH2:+0.0747;GH20:+0.0423;CE3:+0.0225;GH92:+0.0182
657,2,host glycan,host glycan,0.3006964438565092,GH89,GH89;1.B.14;null,GH89;1.B.14;null,GH89:+0.1115;1.B.14:+0.0364;null:+0.0082
658,2,host glycan,host glycan,0.998003992015968,8.A.46.2.2,8.A.46.2.2;GH18;1.B.14.6.13,8.A.46.2.2;GH18;1.B.14.6.13;GerE;FecR,8.A.46.2.2:+0.1361;GH18:+0.1326;1.B.14.6.13:+0.1276;GerE:+0.0587;FecR:+0.0473
667,2,host glycan,host glycan,0.8123569794050343,GH18,GH18;FecR;null,GH18;FecR;null;8.A.46,GH18:+0.2324;FecR:+0.1140;null:+0.0686;8.A.46:+0.0268
688,2,host glycan,host glycan,1.0,GH20,GH20;GH38;GH125,GH20;GH38;GH125;GH92;null,GH20:+0.2712;GH38:+0.2030;GH125:+0.1575;GH92:+0.1530;null:+0.0490
