idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
105,2,alpha-glucan,alpha-glucan,0.5934084502548014,4.A.1,4.A.1;GH32,4.A.1;GH32,4.A.1:+0.2985;GH32:+0.1048
107,2,alpha-glucan,host glycan,0.2951456310679611,GH32,GH32;bac;SBP,GH32;bac;SBP;3.A.1,GH32:+0.1637;bac:+0.0771;SBP:+0.0579;3.A.1:+0.0465
109,2,alpha-glucan,alpha-glucan,1.0,GH32,GH32;bac;SBP,GH32;bac;SBP;3.A.1,GH32:+0.5167;bac:+0.2894;SBP:+0.2779;3.A.1:+0.0119
121,2,alpha-glucan,alpha-glucan,1.0,8.A.46,8.A.46;GH31;null,8.A.46;GH31;null,8.A.46:+0.1208;GH31:+0.0866;null:+0.0258
122,2,alpha-glucan,alpha-glucan,0.8793456032719836,GH97,GH97;GH66;GH31,GH97;GH66;GH31;null;1.B.14,GH97:+0.1585;GH66:+0.1028;GH31:+0.0457;null:+0.0180;1.B.14:+0.0085
124,2,alpha-glucan,alpha-glucan,0.48678543586335576,GH4,GH4;GntR,GH4;GntR,GH4:+0.2877;GntR:+0.1146
130,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;null,GH13;null,GH13:+0.1433;null:+0.0119
132,2,alpha-glucan,alpha-glucan,0.9714285714285714,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;null,GH13:+0.3876;GT5:+0.0140;CBM48:+0.0094;null:+0.0033
153,2,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;null,GH97;GH13;null;1.B.14;8.A.46,GH97:+0.2557;GH13:+0.1274;null:+0.0417;1.B.14:+0.0405;8.A.46:+0.0020
157,2,alpha-glucan,alpha-glucan,0.9939759036144579,GH97,GH97;GH13;null,GH97;GH13;null;8.A.46;1.B.14,GH97:+0.3527;GH13:+0.1214;null:+0.0515;8.A.46:+0.0470;1.B.14:+0.0421
161,2,alpha-glucan,alpha-glucan,0.9979919678714859,GH13,GH13;GT35;GT5,GH13;GT35;GT5;Pyr;redox,GH13:+0.1137;GT35:+0.0267;GT5:+0.0126;Pyr:+0.0100;redox:+0.0040
163,2,alpha-glucan,alpha-glucan,0.9618473895582329,PfkB,PfkB;LacI;MarR,PfkB;LacI;MarR;PadR;GH32,PfkB:+0.4330;LacI:+0.3391;MarR:+0.1680;PadR:+0.1640;GH32:+0.1527
166,2,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;null,LacI;GH32;null;3.A.1,LacI:+0.6054;GH32:+0.2296;null:+0.0806;3.A.1:+0.0736
168,2,alpha-glucan,alpha-glucan,0.5025999719708999,LacI,LacI;GH13;GH32,LacI;GH13;GH32,LacI:+0.1720;GH13:+0.0471;GH32:+0.0204
172,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT35;GT5,GH13;GT35;GT5;Pyr;CBM48,GH13:+0.1163;GT35:+0.0417;GT5:+0.0189;Pyr:+0.0179;CBM48:+0.0103
176,2,alpha-mannan,alpha-mannan,0.33137898886832134,GH125,GH125;1.B.14;GH92,GH125;1.B.14;GH92;LacI;GH2,GH125:+0.2502;1.B.14:+0.0644;GH92:+0.0546;LacI:+0.0251;GH2:+0.0148
179,2,alpha-mannan,alpha-mannan,0.9821782178217822,GH92,GH92;GH76;GH125,GH92;GH76;GH125;1.B.14;null,GH92:+0.1796;GH76:+0.1752;GH125:+0.1648;1.B.14:+0.1387;null:+0.1272
181,2,alpha-mannan,alpha-mannan,0.9900398406374502,GH125,GH125;GH76;GH92,GH125;GH76;GH92;GT32;GH130,GH125:+0.2195;GH76:+0.2101;GH92:+0.1858;GT32:+0.1709;GH130:+0.1697
195,2,alpha-mannan,alpha-mannan,1.0,GH92,GH92;1.B.14;null,GH92;1.B.14;null;9.B.14,GH92:+0.1996;1.B.14:+0.1646;null:+0.1446;9.B.14:+0.0142
197,2,alpha-mannan,alpha-mannan,0.6609294320137693,GH125,GH125;GH76;GH97,GH125;GH76;GH97;GH67;GH92,GH125:+0.1916;GH76:+0.1892;GH97:+0.1320;GH67:+0.1197;GH92:+0.1181
203,2,arabinogalactan,arabinogalactan,0.3889618922470433,2.A.3,2.A.3;9.B.28;GH43,2.A.3;9.B.28;GH43;HTH,2.A.3:+0.1389;9.B.28:+0.0895;GH43:+0.0656;HTH:+0.0120
204,2,arabinogalactan,arabinogalactan,0.3889618922470433,2.A.3,2.A.3;9.B.28;GH43,2.A.3;9.B.28;GH43;HTH,2.A.3:+0.1389;9.B.28:+0.0895;GH43:+0.0656;HTH:+0.0120
213,2,arabinogalactan,arabinogalactan,1.0,GH43,GH43;1.B.14;GH51,GH43;1.B.14;GH51;HTH;AraC,GH43:+0.6365;1.B.14:+0.4860;GH51:+0.4264;HTH:+0.2650;AraC:+0.2432
217,2,arabinogalactan,arabinogalactan,1.0,GH51,GH51;3.A.1;null,GH51;3.A.1;null,GH51:+0.7302;3.A.1:+0.4957;null:+0.2200
221,2,arabinogalactan,host glycan,0.1369573922087603,GH43,GH43;GH27;HTH,GH43;GH27;HTH;null,GH43:+0.0672;GH27:+0.0629;HTH:+0.0314;null:+0.0003
224,2,arabinogalactan,arabinogalactan,1.0,GH35,GH35;1.A.30;HTH,GH35;1.A.30;HTH;null;AraC,GH35:+0.3636;1.A.30:+0.3342;HTH:+0.2888;null:+0.2871;AraC:+0.2763
229,2,arabinogalactan,arabinogalactan,0.3904251450186855,GH51,GH51;3.A.1;null,GH51;3.A.1;null,GH51:+0.3623;3.A.1:+0.1643;null:+0.0725
239,2,beta-glucan,beta-glucan,0.9860834990059641,GH31,GH31;GH5;GH3,GH31;GH5;GH3;1.B.14;HTH,GH31:+0.2030;GH5:+0.1902;GH3:+0.1832;1.B.14:+0.1175;HTH:+0.1116
247,2,beta-glucan,beta-glucan,0.22159869817968553,GH16,GH16;GH3,GH16;GH3,GH16:+0.1489;GH3:+0.0728
248,2,beta-glucan,beta-glucan,0.9967267686456854,GH1,GH1;4.A.1,GH1;4.A.1,GH1:+0.8191;4.A.1:+0.7739
250,2,beta-glucan,beta-mannan,0.16152158360866692,GH1,GH1;HTH,GH1;HTH,GH1:+0.0274;HTH:+0.0023
251,2,beta-glucan,beta-glucan,1.0,LacI,LacI;GH1;Glucokinase,LacI;GH1;Glucokinase;4.A.3,LacI:+0.5701;GH1:+0.4929;Glucokinase:+0.3374;4.A.3:+0.2082
254,2,beta-glucan,beta-glucan,1.0,CBM4,CBM4;1.B.14;null,CBM4;1.B.14;null,CBM4:+0.6928;1.B.14:+0.3663;null:+0.1043
256,2,beta-glucan,beta-glucan,1.0,GH3,GH3;1.B.14;GerE,GH3;1.B.14;GerE;GH158;Y,GH3:+0.3732;1.B.14:+0.1766;GerE:+0.1576;GH158:+0.1325;Y:+0.0643
257,2,beta-glucan,beta-glucan,0.4612244897959184,GH16,GH16;8.A.46;GerE,GH16;8.A.46;GerE;null,GH16:+0.2612;8.A.46:+0.1728;GerE:+0.1339;null:+0.0145
264,2,beta-glucan,beta-glucan,0.6296523027512354,GH3,GH3;GH16;1.B.14,GH3;GH16;1.B.14;2.A.1;LacI,GH3:+0.3427;GH16:+0.2674;1.B.14:+0.1526;2.A.1:+0.1026;LacI:+0.0649
266,2,beta-glucan,beta-glucan,1.0,GH1,GH1;LacI;GH3,GH1;LacI;GH3;GH16;1.B.14,GH1:+0.3193;LacI:+0.2755;GH3:+0.1974;GH16:+0.1703;1.B.14:+0.1556
269,2,beta-glucan,beta-glucan,0.6072144288577154,GH36,GH36;GH5;GH3,GH36;GH5;GH3;CE7;GH26,GH36:+0.4909;GH5:+0.2830;GH3:+0.2437;CE7:+0.1564;GH26:+0.1481
285,2,beta-glucan,beta-glucan,0.8548057259713702,GH31,GH31;GH5;GH3,GH31;GH5;GH3;1.B.14;HTH,GH31:+0.2304;GH5:+0.1796;GH3:+0.1736;1.B.14:+0.1281;HTH:+0.1277
286,2,beta-glucan,beta-glucan,1.0,GH30,GH30;GH3;1.B.14,GH30;GH3;1.B.14;HTH;null,GH30:+0.6271;GH3:+0.4055;1.B.14:+0.2383;HTH:+0.1611;null:+0.0550
288,2,beta-glucan,beta-glucan,1.0,GH3,GH3;GH5;GH31,GH3;GH5;GH31;HTH;AraC,GH3:+0.2035;GH5:+0.1571;GH31:+0.1518;HTH:+0.1217;AraC:+0.1144
292,2,beta-glucan,beta-glucan,1.0,GH3,GH3;GH16;8.A.46,GH3;GH16;8.A.46;1.B.14;null,GH3:+0.7012;GH16:+0.6479;8.A.46:+0.3842;1.B.14:+0.2735;null:+0.0967
294,2,beta-glucan,beta-glucan,1.0,GH3,GH3;GH16;8.A.46,GH3;GH16;8.A.46;1.B.14;HTH,GH3:+0.4026;GH16:+0.2760;8.A.46:+0.2580;1.B.14:+0.2078;HTH:+0.0467
301,2,beta-glucan,galactan,0.18961713320002466,GH5,GH5,GH5,GH5:+0.0618
304,2,beta-glucan,beta-mannan,0.08934554197751295,GH94,GH94,GH94,GH94:+0.0817
314,2,beta-glucan,beta-glucan,1.0,GH30,GH30;GH3;1.B.14,GH30;GH3;1.B.14;HTH;null,GH30:+0.5208;GH3:+0.4099;1.B.14:+0.2246;HTH:+0.0710;null:+0.0550
330,2,beta-glucan,beta-glucan,0.9967267686456854,4.A.1,4.A.1;GH1,4.A.1;GH1,4.A.1:+0.9967;GH1:+0.7604
336,2,beta-glucan,host glycan,0.0,,,,
341,2,beta-glucan,beta-glucan,0.678030303030303,GH31,GH31;GH9;PALP,GH31;GH9;PALP;9.B.27;1.B.14,GH31:+0.1540;GH9:+0.1018;PALP:+0.0497;9.B.27:+0.0450;1.B.14:+0.0441
343,2,beta-glucan,beta-glucan,0.8035714285714285,GH31,GH31;GH26;GH9,GH31;GH26;GH9;1.B.14,GH31:+0.1942;GH26:+0.1508;GH9:+0.1259;1.B.14:+0.0770
354,2,beta-glucan,beta-glucan,0.9357976653696497,GT2,GT2;GT4;null,GT2;GT4;null,GT2:+0.4320;GT4:+0.2345;null:+0.0437
365,2,beta-mannan,beta-mannan,1.0,GH42,GH42;3.A.1,GH42;3.A.1,GH42:+0.7796;3.A.1:+0.3323
368,2,beta-mannan,beta-mannan,0.8104440940738076,LacI,LacI;GH2;3.A.3,LacI;GH2;3.A.3;9.B.36;SBP,LacI:+0.3256;GH2:+0.2294;3.A.3:+0.2148;9.B.36:+0.1836;SBP:+0.1437
372,2,beta-mannan,beta-mannan,0.555776892430279,GH26,GH26;4.A.3;GntR,GH26;4.A.3;GntR;null,GH26:+0.3199;4.A.3:+0.2193;GntR:+0.2061;null:+0.0818
377,2,beta-mannan,beta-mannan,0.7533206831119544,GH130,GH130;GH26;AraC,GH130;GH26;AraC;GH5;HTH,GH130:+0.2001;GH26:+0.1476;AraC:+0.0805;GH5:+0.0787;HTH:+0.0715
378,2,beta-mannan,beta-mannan,0.7953321364452423,GH130,GH130;GH26;AraC,GH130;GH26;AraC;HTH;2.A.21,GH130:+0.1848;GH26:+0.1299;AraC:+0.0909;HTH:+0.0763;2.A.21:+0.0694
379,2,beta-mannan,beta-mannan,0.9857433808553971,CE7,CE7;GH26;AraC,CE7;GH26;AraC;HTH;8.A.46,CE7:+0.2314;GH26:+0.2091;AraC:+0.1982;HTH:+0.1857;8.A.46:+0.1217
380,2,beta-mannan,beta-mannan,0.631578947368421,GH130,GH130;CE7;SBP,GH130;CE7;SBP;LacI;bac,GH130:+0.3168;CE7:+0.0320;SBP:+0.0286;LacI:+0.0241;bac:+0.0097
382,2,beta-mannan,beta-mannan,0.9982530571499876,GH13,GH13;4.A.1;LacI,GH13;4.A.1;LacI;GH32;null,GH13:+0.9983;4.A.1:+0.7006;LacI:+0.5899;GH32:+0.4607;null:+0.3723
398,2,beta-mannan,beta-mannan,0.6089378223931351,GH130,GH130;GH26;GH27,GH130;GH26;GH27;2.A.2;GH5,GH130:+0.1950;GH26:+0.1369;GH27:+0.0630;2.A.2:+0.0481;GH5:+0.0375
403,2,beta-mannan,beta-mannan,0.9906191369606003,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;1.B.14;HTH,GH130:+0.3404;GH26:+0.3020;2.A.2:+0.1810;1.B.14:+0.1172;HTH:+0.1171
414,2,beta-mannan,beta-mannan,0.8312668993259225,GH42,GH42;null;3.A.1,GH42;null;3.A.1,GH42:+0.7332;null:+0.5266;3.A.1:+0.2220
416,2,beta-mannan,beta-mannan,1.0,null,null;GH42;3.A.1,null;GH42;3.A.1;LacI,null:+0.9982;GH42:+0.8343;3.A.1:+0.3907;LacI:+0.1411
422,2,beta-mannan,beta-mannan,0.9667305859349984,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;HTH;AraC,GH130:+0.3317;GH26:+0.2929;2.A.2:+0.1616;HTH:+0.1218;AraC:+0.1070
424,2,beta-mannan,beta-mannan,0.9723865877712031,GH42,GH42;CBM61;LacI,GH42;CBM61;LacI;3.A.1;SBP,GH42:+0.5931;CBM61:+0.3639;LacI:+0.3038;3.A.1:+0.1823;SBP:+0.0363
428,2,chitin,xylan,0.01667578957009209,3.A.1,3.A.1,3.A.1,3.A.1:+0.0061
442,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;CE4,4.A.3;GH4;CE4,4.A.3:+0.5678;GH4:+0.4983;CE4:+0.0671
443,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;CE4,4.A.3;GH4;CE4,4.A.3:+0.5059;GH4:+0.4694;CE4:+0.0725
446,2,chitin,chitin,1.0,GH18,GH18;CBM5,GH18;CBM5,GH18:+0.3068;CBM5:+0.1058
463,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6653;GH4:+0.2973;AraC:+0.1240;HTH:+0.0358
464,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;null;HTH,4.A.3:+0.6653;GH4:+0.2878;AraC:+0.2628;null:+0.1859;HTH:+0.1347
467,2,chitin,chitin,0.9090909090909091,4.A.3,4.A.3;AraC;GH4,4.A.3;AraC;GH4;HTH;null,4.A.3:+0.6928;AraC:+0.3132;GH4:+0.1980;HTH:+0.1505;null:+0.0949
468,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.7837;GH4:+0.2647;AraC:+0.1754;HTH:+0.0576
469,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6292;GH4:+0.3168;AraC:+0.1127;HTH:+0.0358
475,2,chitin,chitin,0.9984683689098276,4.A.3,4.A.3;AraC;HTH,4.A.3;AraC;HTH;GH1,4.A.3:+0.5659;AraC:+0.5181;HTH:+0.4982;GH1:+0.2873
476,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6653;GH4:+0.2973;AraC:+0.1240;HTH:+0.0358
478,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6653;GH4:+0.2973;AraC:+0.1240;HTH:+0.0358
483,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6653;GH4:+0.2973;AraC:+0.1240;HTH:+0.0358
490,2,fructan,fructan,1.0,PfkB,PfkB;GH32;2.A.1,PfkB;GH32;2.A.1,PfkB:+1.0000;GH32:+0.3828;2.A.1:+0.1611
501,2,fructan,fructan,1.0,GH68,GH68;2.A.3;GH32,GH68;2.A.3;GH32,GH68:+0.4118;2.A.3:+0.3906;GH32:+0.3705
502,2,fructan,fructan,1.0,GH68,GH68;2.A.3;GH32,GH68;2.A.3;GH32,GH68:+0.4118;2.A.3:+0.3906;GH32:+0.3705
506,2,fructan,alpha-glucan,0.2679060848208726,GH32,GH32;3.A.1;LacI,GH32;3.A.1;LacI,GH32:+0.1965;3.A.1:+0.1543;LacI:+0.0810
512,2,fructan,fructan,0.9288990825688073,GH32,GH32;1.B.14;2.A.1,GH32;1.B.14;2.A.1;HTH;null,GH32:+0.5730;1.B.14:+0.1429;2.A.1:+0.1119;HTH:+0.1024;null:+0.0995
518,2,fructan,fructan,1.0,GH36,GH36;GH13;bac,GH36;GH13;bac;SBP;3.A.1,GH36:+1.0000;GH13:+0.6218;bac:+0.4424;SBP:+0.4269;3.A.1:+0.2552
519,2,galactan,galactan,1.0,GntR,GntR;GH16;1.B.14,GntR;GH16;1.B.14;null;2.A.1,GntR:+0.2539;GH16:+0.2200;1.B.14:+0.1782;null:+0.1743;2.A.1:+0.1735
521,2,galactan,galactan,0.8405172413793103,GH16,GH16;1.B.14,GH16;1.B.14,GH16:+0.7329;1.B.14:+0.4102
524,2,galactan,galactan,1.0,MarR,MarR;GH36;null,MarR;GH36;null;3.A.1,MarR:+0.3462;GH36:+0.3357;null:+0.1687;3.A.1:+0.1629
525,2,galactan,galactan,0.9982490847488461,GH42,GH42;LacI;3.A.1,GH42;LacI;3.A.1,GH42:+0.8687;LacI:+0.7656;3.A.1:+0.4003
536,2,galactan,galactan,0.9421157684630738,GntR,GntR;2.A.1;GH16,GntR;2.A.1;GH16;null;1.B.14,GntR:+0.2220;2.A.1:+0.1974;GH16:+0.1803;null:+0.1585;1.B.14:+0.1281
541,2,galactan,galactan,0.3269230769230769,GH16,GH16;GH117;GH2,GH16;GH117;GH2;null;GH29,GH16:+0.1582;GH117:+0.0884;GH2:+0.0323;null:+0.0319;GH29:+0.0188
543,2,galactan,galactan,0.6411764705882353,GH53,GH53;HTH;AraC,GH53;HTH;AraC;8.A.46;GH2,GH53:+0.2937;HTH:+0.2635;AraC:+0.2479;8.A.46:+0.1969;GH2:+0.1061
544,2,galactan,pectin,0.0,,,,
559,2,galactan,galactan,1.0,GH4,GH4;AraC;HTH,GH4;AraC;HTH,GH4:+0.5725;AraC:+0.3561;HTH:+0.3535
564,2,galactan,beta-mannan,0.4546723265450579,LacI,LacI;2.A.2;GH2,LacI;2.A.2;GH2,LacI:+0.4532;2.A.2:+0.1473;GH2:+0.1164
568,2,galactan,galactan,1.0,2.A.2,2.A.2;null;GH2,2.A.2;null;GH2,2.A.2:+0.4576;null:+0.3165;GH2:+0.3117
575,2,galactan,galactan,0.4503676470588235,GH16,GH16;1.B.14;GH86,GH16;1.B.14;GH86,GH16:+0.2226;1.B.14:+0.1187;GH86:+0.0624
585,2,galactan,galactan,0.6966824644549763,null,null;GH42;LacI,null;GH42;LacI;bac;SBP,null:+0.6770;GH42:+0.3983;LacI:+0.3058;bac:+0.2437;SBP:+0.2196
588,2,galactan,galactan,0.6930232558139535,null,null;GH42;LacI,null;GH42;LacI;bac;SBP,null:+0.6733;GH42:+0.4047;LacI:+0.3033;bac:+0.2184;SBP:+0.1940
601,2,host glycan,host glycan,0.8795411089866156,GH20,GH20;GH2;GH33,GH20;GH2;GH33;CBM93;AraC,GH20:+0.0517;GH2:+0.0364;GH33:+0.0356;CBM93:+0.0311;AraC:+0.0306
609,2,host glycan,host glycan,0.5257548845470693,GH20,GH20;GH29;GH18,GH20;GH29;GH18;GH92;GH2,GH20:+0.1037;GH29:+0.0946;GH18:+0.0385;GH92:+0.0380;GH2:+0.0222
614,2,host glycan,host glycan,1.0,CE9,CE9;GH20;GH2,CE9;GH20;GH2;CE20;reg,CE9:+0.1133;GH20:+0.1040;GH2:+0.1016;CE20:+0.0618;reg:+0.0593
615,2,host glycan,host glycan,1.0,CE9,CE9;GH20;GH2,CE9;GH20;GH2;CE20;reg,CE9:+0.1133;GH20:+0.1040;GH2:+0.1016;CE20:+0.0618;reg:+0.0593
617,2,host glycan,host glycan,1.0,GH112,GH112;3.A.1;null,GH112;3.A.1;null,GH112:+0.4323;3.A.1:+0.2674;null:+0.2063
619,2,host glycan,host glycan,1.0,CE9,CE9;4.A.1,CE9;4.A.1,CE9:+0.7567;4.A.1:+0.0515
620,2,host glycan,host glycan,1.0,CE9,CE9,CE9,CE9:+0.5845
622,2,host glycan,host glycan,1.0,CE9,CE9,CE9,CE9:+0.5845
624,2,host glycan,host glycan,1.0,null,null;GH1,null;GH1,null:+0.5817;GH1:+0.3597
629,2,host glycan,host glycan,0.8869047619047619,GH33,GH33;CBM93;MarR,GH33;CBM93;MarR;8.A.46;HTH,GH33:+0.2120;CBM93:+0.1414;MarR:+0.1077;8.A.46:+0.0932;HTH:+0.0737
636,2,host glycan,host glycan,1.0,CBM67,CBM67;2.A.4;GH78,CBM67;2.A.4;GH78;AraC;null,CBM67:+0.2211;2.A.4:+0.2089;GH78:+0.1988;AraC:+0.1942;null:+0.1703
651,2,host glycan,host glycan,1.0,CE9,CE9;GH2;GH20,CE9;GH2;GH20;GH92,CE9:+0.0825;GH2:+0.0824;GH20:+0.0464;GH92:+0.0240
656,2,host glycan,host glycan,0.9172233730220916,CE9,CE9,CE9,CE9:+0.5425
678,2,host glycan,host glycan,1.0,null,null;GH170;4.A.3,null;GH170;4.A.3,null:+0.2358;GH170:+0.0291;4.A.3:+0.0201
689,2,host glycan,host glycan,1.0,GH20,GH20;GH38;GH92,GH20;GH38;GH92;GH125;null,GH20:+0.1898;GH38:+0.1377;GH92:+0.1274;GH125:+0.0975;null:+0.0237
696,2,host glycan,host glycan,1.0,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH2;CE20,GH33:+0.0949;GH20:+0.0629;CBM93:+0.0571;GH2:+0.0486;CE20:+0.0163
700,2,host glycan,host glycan,0.998,GH2,GH2;2.A.115;GH20,GH2;2.A.115;GH20;null;1.B.14,GH2:+0.0889;2.A.115:+0.0667;GH20:+0.0569;null:+0.0502;1.B.14:+0.0424
703,2,host glycan,host glycan,0.9513618677042801,GH2,GH2;2.A.115;null,GH2;2.A.115;null;CBM32;1.C.39,GH2:+0.0987;2.A.115:+0.0690;null:+0.0514;CBM32:+0.0368;1.C.39:+0.0301
709,2,host glycan,host glycan,0.7293745208380055,CBM91,CBM91;GH43;GH35,CBM91;GH43;GH35,CBM91:+0.3343;GH43:+0.2057;GH35:+0.1795
711,2,host glycan,host glycan,0.40551855835932726,GH35,GH35;GH51;GH43,GH35;GH51;GH43,GH35:+0.2146;GH51:+0.1600;GH43:+0.0748
712,2,host glycan,host glycan,0.8024850750893429,GH29,GH29;CBM91;GH97,GH29;CBM91;GH97;AraC;HTH,GH29:+0.3271;CBM91:+0.2863;GH97:+0.1826;AraC:+0.1351;HTH:+0.1178
714,2,host glycan,host glycan,0.40551855835932726,GH35,GH35;GH51;GH43,GH35;GH51;GH43,GH35:+0.2146;GH51:+0.1600;GH43:+0.0748
720,2,host glycan,host glycan,1.0,GH20,GH20;GH38;GH92,GH20;GH38;GH92;GH125;null,GH20:+0.3080;GH38:+0.1881;GH92:+0.1626;GH125:+0.1308;null:+0.0276
732,2,host glycan,host glycan,0.8212290502793296,CE9,CE9,CE9,CE9:+0.5440
733,2,host glycan,host glycan,1.0,CE9,CE9;GntR;null,CE9;GntR;null,CE9:+0.6379;GntR:+0.1154;null:+0.0305
735,2,host glycan,host glycan,0.6003161828111526,null,null;GH1;HATPase,null;GH1;HATPase;c;3.A.1,null:+0.2222;GH1:+0.1603;HATPase:+0.1400;c:+0.0873;3.A.1:+0.0701
740,2,host glycan,host glycan,1.0,GH112,GH112;3.A.1;GH136,GH112;3.A.1;GH136;AraC;HTH,GH112:+0.2872;3.A.1:+0.2566;GH136:+0.1750;AraC:+0.1033;HTH:+0.1009
744,2,host glycan,host glycan,0.8024850750893429,GH29,GH29;CBM91;GH97,GH29;CBM91;GH97;AraC;HTH,GH29:+0.3271;CBM91:+0.2863;GH97:+0.1826;AraC:+0.1351;HTH:+0.1178
748,2,host glycan,host glycan,1.0,CE9,CE9;4.A.6;DeoR,CE9;4.A.6;DeoR;SIS;HTH,CE9:+0.1944;4.A.6:+0.1142;DeoR:+0.0698;SIS:+0.0569;HTH:+0.0220
750,2,host glycan,host glycan,0.8721174004192872,DeoR,DeoR;PfkB;GH31,DeoR;PfkB;GH31;1.B.35;HTH,DeoR:+0.3802;PfkB:+0.2939;GH31:+0.2329;1.B.35:+0.2026;HTH:+0.1342
761,2,host glycan,host glycan,1.0,GH33,GH33;CBM93;CE20,GH33;CBM93;CE20;GH20;GH2,GH33:+0.2080;CBM93:+0.1549;CE20:+0.1044;GH20:+0.0952;GH2:+0.0774
764,2,host glycan,host glycan,1.0,CBM32,CBM32;null;1.B.14,CBM32;null;1.B.14,CBM32:+0.7541;null:+0.1323;1.B.14:+0.1080
766,2,host glycan,host glycan,1.0,null,null;GH1,null;GH1,null:+0.5817;GH1:+0.3597
772,2,host glycan,host glycan,0.6872727272727273,CBM32,CBM32;null;1.B.14,CBM32;null;1.B.14,CBM32:+0.5578;null:+0.0906;1.B.14:+0.0625
774,2,host glycan,host glycan,0.755600814663951,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;null;CE20,GH33:+0.3041;CBM93:+0.1877;GH20:+0.0779;null:+0.0346;CE20:+0.0283
781,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46;GerE,GH18;8.A.46;GerE;null;gnl,GH18:+0.2220;8.A.46:+0.1111;GerE:+0.0610;null:+0.0218;gnl:+0.0160
788,2,host glycan,host glycan,1.0,CBM32,CBM32;2.A.115;FecR,CBM32;2.A.115;FecR;GH109;GH2,CBM32:+0.0587;2.A.115:+0.0415;FecR:+0.0377;GH109:+0.0347;GH2:+0.0315
793,2,host glycan,host glycan,1.0,GerE,GerE;GH130;CE20,GerE;GH130;CE20;GH78;CE1,GerE:+0.1912;GH130:+0.1673;CE20:+0.1549;GH78:+0.1319;CE1:+0.1310
805,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;null;GerE,GH18:+0.2484;8.A.46:+0.1308;FecR:+0.0681;null:+0.0336;GerE:+0.0161
806,2,host glycan,host glycan,0.9666666666666667,GH163,GH163;8.A.46;GH130,GH163;8.A.46;GH130;GH92;GH18,GH163:+0.2266;8.A.46:+0.1539;GH130:+0.1365;GH92:+0.1092;GH18:+0.0565
812,2,host glycan,host glycan,0.9879275653923542,GH88,GH88;4.A.6;PfkB,GH88;4.A.6;PfkB;PL12;null,GH88:+0.2474;4.A.6:+0.1148;PfkB:+0.0645;PL12:+0.0459;null:+0.0406
813,2,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PfkB,GH88;4.A.6;PfkB;PL12;null,GH88:+0.3148;4.A.6:+0.1529;PfkB:+0.1152;PL12:+0.0934;null:+0.0681
815,2,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PL12,GH88;4.A.6;PL12;null,GH88:+0.2613;4.A.6:+0.1401;PL12:+0.0902;null:+0.0178
819,2,host glycan,host glycan,0.8592138262424308,GH3,GH3;CE8;PL1,GH3;CE8;PL1;HTH;AraC,GH3:+0.3789;CE8:+0.3409;PL1:+0.2876;HTH:+0.2661;AraC:+0.2352
820,2,host glycan,host glycan,0.8600746268656716,GH88,GH88;PL12;2.A.1,GH88;PL12;2.A.1;PL15;null,GH88:+0.2895;PL12:+0.1413;2.A.1:+0.0542;PL15:+0.0437;null:+0.0422
824,2,host glycan,host glycan,0.4975247524752475,PL8,PL8;null;8.A.46,PL8;null;8.A.46,PL8:+0.1795;null:+0.0356;8.A.46:+0.0206
826,2,host glycan,host glycan,0.9960159362549801,GH2,GH2;null;PL29,GH2;null;PL29;8.A.46;HTH,GH2:+0.1494;null:+0.1067;PL29:+0.0973;8.A.46:+0.0898;HTH:+0.0879
828,2,host glycan,host glycan,0.9880952380952381,GH88,GH88;4.A.6;null,GH88;4.A.6;null;PL12;PfkB,GH88:+0.2170;4.A.6:+0.0826;null:+0.0381;PL12:+0.0245;PfkB:+0.0214
