idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
42,2,alginate,alginate,0.7665369649805448,PL17,PL17;PL6;PL,PL17;PL6;PL;1;2,PL17:+0.2284;PL6:+0.1507;PL:+0.1132;1:+0.0899;2:+0.0495
46,2,alginate,alginate,0.800804828973843,PL6,PL6;PL;1,PL6;PL;1;PL7,PL6:+0.1407;PL:+0.1340;1:+0.0480;PL7:+0.0360
51,2,alpha-glucan,alpha-glucan,1.0,GH31,GH31;GH;GH97,GH31;GH;GH97;GH66;null,GH31:+0.1088;GH:+0.0713;GH97:+0.0360;GH66:+0.0248;null:+0.0237
61,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;20;CBM34,GH13;20;CBM34;3.A.1;GH,GH13:+0.1424;20:+0.0992;CBM34:+0.0638;3.A.1:+0.0563;GH:+0.0377
65,2,alpha-glucan,fructan,0.3534860503829699,GH,GH,GH,GH:+0.0201
73,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;GT,GH13;GT5;GT;CBM48;GT35,GH13:+0.1085;GT5:+0.0910;GT:+0.0896;CBM48:+0.0481;GT35:+0.0242
74,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;GT,GH13;GT5;GT;CBM48;CBM,GH13:+0.1076;GT5:+0.0936;GT:+0.0925;CBM48:+0.0522;CBM:+0.0234
75,2,alpha-glucan,alpha-glucan,0.8013370034537627,LacI,LacI;GH13;18,LacI;GH13;18;PfkB;CBM86,LacI:+0.1607;GH13:+0.1402;18:+0.1329;PfkB:+0.1321;CBM86:+0.1142
76,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;1;redox,GH13;1;redox;CBM;Pyr,GH13:+0.1669;1:+0.0849;redox:+0.0656;CBM:+0.0637;Pyr:+0.0577
82,2,alpha-glucan,alpha-glucan,0.8350177648140797,GH13,GH13;18;GH,GH13;18;GH,GH13:+0.3932;18:+0.1546;GH:+0.0410
86,2,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH77;3.A.1,LacI;GH77;3.A.1;GH13;GH,LacI:+0.1126;GH77:+0.0504;3.A.1:+0.0446;GH13:+0.0416;GH:+0.0317
87,2,alpha-glucan,alpha-glucan,0.9257308565432224,GH13,GH13;LacI;30,GH13;LacI;30;GH,GH13:+0.3531;LacI:+0.1794;30:+0.1400;GH:+0.0357
98,2,alpha-glucan,alpha-glucan,0.8160000398166481,GH13,GH13;LacI;1.B.14,GH13;LacI;1.B.14;2.A.2;GH,GH13:+0.2252;LacI:+0.1069;1.B.14:+0.0941;2.A.2:+0.0844;GH:+0.0817
101,2,alpha-glucan,alpha-glucan,0.39349071218430665,GH31,GH31;GH;CBM20,GH31;GH;CBM20,GH31:+0.2432;GH:+0.0448;CBM20:+0.0224
106,2,alpha-glucan,alpha-glucan,1.0,GH32,GH32;GH;4.A.1,GH32;GH;4.A.1,GH32:+0.4143;GH:+0.3163;4.A.1:+0.2903
110,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;31;SBP,GH13;31;SBP;bac;GH,GH13:+0.2793;31:+0.2248;SBP:+0.2195;bac:+0.1908;GH:+0.1785
112,2,alpha-glucan,alpha-glucan,0.99,GH4,GH4;GH,GH4;GH,GH4:+0.4040;GH:+0.0995
114,2,alpha-glucan,alpha-glucan,0.8682170542635659,GH97,GH97;GH13;2.A.2,GH97;GH13;2.A.2;LacI;8.A.46,GH97:+0.1514;GH13:+0.1051;2.A.2:+0.0770;LacI:+0.0663;8.A.46:+0.0661
121,2,alpha-glucan,alpha-glucan,1.0,GH31,GH31;GH;GH97,GH31;GH;GH97;GH66;null,GH31:+0.1088;GH:+0.0713;GH97:+0.0360;GH66:+0.0248;null:+0.0237
135,2,alpha-glucan,alpha-glucan,0.9981345543523027,GH32,GH32;SBP;bac,GH32;SBP;bac;1;3.A.1,GH32:+0.5612;SBP:+0.3688;bac:+0.3251;1:+0.2339;3.A.1:+0.0684
139,2,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;null,LacI;GH32;null;3.A.1;GH,LacI:+0.5134;GH32:+0.2270;null:+0.1100;3.A.1:+0.0622;GH:+0.0571
140,2,alpha-glucan,alpha-glucan,1.0,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32;4.A.1;GH,PfkB:+0.6465;LacI:+0.3410;GH32:+0.1762;4.A.1:+0.0900;GH:+0.0476
145,2,alpha-glucan,alpha-glucan,0.6138166595160044,GH32,GH32;GH;LacI,GH32;GH;LacI,GH32:+0.1463;GH:+0.0367;LacI:+0.0027
149,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;18,GH13;LacI;18;GH;null,GH13:+0.2465;LacI:+0.1650;18:+0.1061;GH:+0.0468;null:+0.0293
162,2,alpha-glucan,alpha-glucan,0.9362549800796812,PfkB,PfkB;LacI;PadR,PfkB;LacI;PadR;GH32;MarR,PfkB:+0.4563;LacI:+0.2908;PadR:+0.1384;GH32:+0.1334;MarR:+0.1245
168,2,alpha-glucan,alpha-glucan,0.45989510452161436,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32;GH13,PfkB:+0.0861;LacI:+0.0685;GH32:+0.0509;GH13:+0.0235
174,2,alpha-glucan,alpha-glucan,1.0,GH13,GH13;36;bac,GH13;36;bac;SBP;3.A.1,GH13:+0.2120;36:+0.1378;bac:+0.1271;SBP:+0.1199;3.A.1:+0.0839
178,2,alpha-mannan,alpha-mannan,0.891180264837232,GH125,GH125;GntR;GH84,GH125;GntR;GH84;GH38;3.A.1,GH125:+0.2589;GntR:+0.2542;GH84:+0.2232;GH38:+0.2193;3.A.1:+0.2170
182,2,alpha-mannan,alpha-mannan,0.8011928429423458,GH125,GH125;GH76;GH67,GH125;GH76;GH67;GH92;GH,GH125:+0.2307;GH76:+0.1928;GH67:+0.1560;GH92:+0.1482;GH:+0.1302
186,2,alpha-mannan,alpha-mannan,0.5418121374356647,GH92,GH92;null;1.B.14,GH92;null;1.B.14;GH,GH92:+0.4710;null:+0.2262;1.B.14:+0.1710;GH:+0.0856
194,2,alpha-mannan,alpha-mannan,1.0,GH92,GH92;1.B.14;null,GH92;1.B.14;null;GH;GH99,GH92:+0.1996;1.B.14:+0.1544;null:+0.1298;GH:+0.0589;GH99:+0.0501
196,2,alpha-mannan,alpha-mannan,0.998,GT,GT;GH125;GH76,GT;GH125;GH76;GH130;GH92,GT:+0.2106;GH125:+0.1782;GH76:+0.1443;GH130:+0.1218;GH92:+0.1204
212,2,arabinogalactan,arabinogalactan,0.9982477815411066,24,24;GH35;HTH,24;GH35;HTH;1.A.30;null,24:+0.2794;GH35:+0.2511;HTH:+0.2161;1.A.30:+0.2034;null:+0.1907
214,2,arabinogalactan,arabinogalactan,1.0,1.B.14,1.B.14;4;GH43,1.B.14;4;GH43;GH51;29,1.B.14:+0.2358;4:+0.2321;GH43:+0.2267;GH51:+0.2067;29:+0.1905
215,2,arabinogalactan,arabinogalactan,0.851063829787234,1.B.14,1.B.14;GH43;29,1.B.14;GH43;29;GH51;4,1.B.14:+0.2172;GH43:+0.2060;29:+0.1947;GH51:+0.1858;4:+0.1777
216,2,arabinogalactan,arabinogalactan,1.0,GH51,GH51;3.A.1;null,GH51;3.A.1;null;1;GH,GH51:+0.5255;3.A.1:+0.3372;null:+0.1388;1:+0.1022;GH:+0.0911
226,2,arabinogalactan,pectin,0.2768924302788845,HTH,HTH;AraC;GH51,HTH;AraC;GH51;GH43;4,HTH:+0.1452;AraC:+0.1145;GH51:+0.0483;GH43:+0.0470;4:+0.0412
227,2,arabinogalactan,arabinogalactan,0.37979094076655046,GH51,GH51;GH27;GH,GH51;GH27;GH;HTH;3.A.1,GH51:+0.0933;GH27:+0.0563;GH:+0.0448;HTH:+0.0374;3.A.1:+0.0330
232,2,arabinogalactan,arabinogalactan,0.9982474364030867,24,24;GH105;GH154,24;GH105;GH154;17;GH43,24:+0.1718;GH105:+0.1554;GH154:+0.1550;17:+0.1538;GH43:+0.1402
237,2,beta-glucan,beta-glucan,0.9704654558140758,GH5,GH5;GH31;GH3,GH5;GH31;GH3;4;GH2,GH5:+0.1487;GH31:+0.1452;GH3:+0.1372;4:+0.1078;GH2:+0.1018
238,2,beta-glucan,beta-glucan,0.8785129632860473,GH5,GH5;4;GH31,GH5;4;GH31;GH3;GH,GH5:+0.1988;4:+0.1371;GH31:+0.1296;GH3:+0.0954;GH:+0.0873
242,2,beta-glucan,beta-glucan,0.698512647433711,GH8,GH8;4.D.3;1.B.55,GH8;4.D.3;1.B.55;GH,GH8:+0.1829;4.D.3:+0.1190;1.B.55:+0.0351;GH:+0.0007
255,2,beta-glucan,beta-glucan,1.0,CBM4,CBM4;1.B.14;CBM,CBM4;1.B.14;CBM;null,CBM4:+0.4324;1.B.14:+0.2857;CBM:+0.2659;null:+0.1035
264,2,beta-glucan,beta-glucan,0.49862690748459937,GH16,GH16;GH3;GH,GH16;GH3;GH;1.B.14;2.A.1,GH16:+0.2151;GH3:+0.1515;GH:+0.0724;1.B.14:+0.0496;2.A.1:+0.0341
266,2,beta-glucan,beta-glucan,0.9985747452020904,GH1,GH1;LacI;GH3,GH1;LacI;GH3;3;1.B.14,GH1:+0.1738;LacI:+0.1483;GH3:+0.1307;3:+0.1261;1.B.14:+0.0941
272,2,beta-glucan,beta-glucan,1.0,GH5,GH5;GH3;GH31,GH5;GH3;GH31;GH2;12,GH5:+0.1523;GH3:+0.1461;GH31:+0.1411;GH2:+0.1109;12:+0.1092
281,2,beta-glucan,beta-glucan,0.9801145344894576,GH5,GH5;4;1.B.14,GH5;4;1.B.14;GH36;AraC,GH5:+0.3119;4:+0.2522;1.B.14:+0.1682;GH36:+0.1233;AraC:+0.1111
285,2,beta-glucan,beta-glucan,0.8710009947085359,GH31,GH31;GH5;GH3,GH31;GH5;GH3;4;1.B.14,GH31:+0.1394;GH5:+0.1391;GH3:+0.1141;4:+0.0928;1.B.14:+0.0775
293,2,beta-glucan,beta-glucan,0.9985747452020904,GH3,GH3;8.A.46;GH16,GH3;8.A.46;GH16;GH;3,GH3:+0.2898;8.A.46:+0.1840;GH16:+0.1744;GH:+0.1471;3:+0.1362
296,2,beta-glucan,beta-glucan,1.0,3,3;GH3;GH30,3;GH3;GH30;1.B.14;7,3:+0.2182;GH3:+0.1540;GH30:+0.1123;1.B.14:+0.0973;7:+0.0786
300,2,beta-glucan,beta-glucan,0.8850528016054625,GH5,GH5;4;1.B.14,GH5;4;1.B.14;CBM4;CBM,GH5:+0.2163;4:+0.1559;1.B.14:+0.1264;CBM4:+0.1189;CBM:+0.0640
310,2,beta-glucan,beta-glucan,1.0,GT2,GT2;GT;GH8,GT2;GT;GH8;4.D.3;GH,GT2:+0.1840;GT:+0.1436;GH8:+0.1012;4.D.3:+0.0914;GH:+0.0388
317,2,beta-glucan,beta-glucan,0.8988504040998002,GH16,GH16;GH3;8.A.46,GH16;GH3;8.A.46;GH;1.B.14,GH16:+0.3557;GH3:+0.3068;8.A.46:+0.2018;GH:+0.2001;1.B.14:+0.1357
324,2,beta-glucan,beta-glucan,1.0,GH1,GH1;LacI;3.A.1,GH1;LacI;3.A.1;GH,GH1:+0.8766;LacI:+0.4326;3.A.1:+0.2341;GH:+0.0509
325,2,beta-glucan,beta-glucan,0.740506329113924,GH1,GH1;LacI;GH,GH1;LacI;GH,GH1:+0.5607;LacI:+0.2073;GH:+0.0238
328,2,beta-glucan,beta-glucan,0.8744939271255061,3,3;GH3;GH,3;GH3;GH;1.B.14;GH30,3:+0.3531;GH3:+0.1391;GH:+0.1200;1.B.14:+0.1158;GH30:+0.0832
338,2,beta-glucan,beta-glucan,0.9985747452020904,GH16,GH16;null;GH,GH16;null;GH,GH16:+0.4502;null:+0.0668;GH:+0.0627
339,2,beta-glucan,beta-mannan,0.47215407575205465,4,4;GH36;GH3,4;GH36;GH3;GH5;7,4:+0.1703;GH36:+0.1475;GH3:+0.1118;GH5:+0.1044;7:+0.0712
346,2,beta-glucan,beta-glucan,0.9211356245958622,GH5,GH5;GH3;GH31,GH5;GH3;GH31;HTH;4,GH5:+0.1150;GH3:+0.1133;GH31:+0.1118;HTH:+0.0796;4:+0.0761
350,2,beta-glucan,beta-glucan,0.4950614142629131,GH31,GH31;GH9;3,GH31;GH9;3;GH;1.B.14,GH31:+0.1043;GH9:+0.0992;3:+0.0768;GH:+0.0445;1.B.14:+0.0399
352,2,beta-glucan,beta-glucan,0.9881188118811881,9.B.154,9.B.154;GH73;null,9.B.154;GH73;null;GH;Peptidase,9.B.154:+0.1963;GH73:+0.1677;null:+0.0576;GH:+0.0234;Peptidase:+0.0020
353,2,beta-glucan,beta-glucan,0.9881188118811881,9.B.154,9.B.154;GH73;null,9.B.154;GH73;null;GH;Peptidase,9.B.154:+0.1963;GH73:+0.1677;null:+0.0576;GH:+0.0234;Peptidase:+0.0020
356,2,beta-glucan,beta-glucan,1.0,GH2,GH2;CBM57;1.B.14,GH2;CBM57;1.B.14;CBM;null,GH2:+0.1502;CBM57:+0.1435;1.B.14:+0.1223;CBM:+0.1103;null:+0.1096
359,2,beta-mannan,galactan,0.35595084008651096,LacI,LacI;2.A.2;GH2,LacI;2.A.2;GH2;GH,LacI:+0.3350;2.A.2:+0.1732;GH2:+0.1550;GH:+0.0051
368,2,beta-mannan,beta-mannan,0.7651598894500059,LacI,LacI;SBP;9.B.36,LacI;SBP;9.B.36;GH2;3.A.3,LacI:+0.3057;SBP:+0.1784;9.B.36:+0.1606;GH2:+0.1590;3.A.3:+0.1561
379,2,beta-mannan,beta-mannan,0.9314006148069698,GH26,GH26;HTH;CE7,GH26;HTH;CE7;CE;AraC,GH26:+0.1427;HTH:+0.1394;CE7:+0.1382;CE:+0.1258;AraC:+0.1178
381,2,beta-mannan,beta-glucan,0.38273024860656457,GH130,GH130;GH27;GH,GH130;GH27;GH,GH130:+0.2069;GH27:+0.0979;GH:+0.0115
383,2,beta-mannan,beta-mannan,0.5492154065620541,4.A.3,4.A.3;GH1;GH,4.A.3;GH1;GH,4.A.3:+0.4152;GH1:+0.2001;GH:+0.0135
389,2,beta-mannan,beta-mannan,1.0,GH26,GH26;4.A.3;GntR,GH26;4.A.3;GntR;null;GH,GH26:+0.4801;4.A.3:+0.4122;GntR:+0.3279;null:+0.1834;GH:+0.1796
396,2,beta-mannan,beta-mannan,1.0,GH42,GH42;3.A.1;GH,GH42;3.A.1;GH,GH42:+0.7448;3.A.1:+0.3388;GH:+0.0736
402,2,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;1.B.14;AraC,GH130:+0.2879;GH26:+0.2136;2.A.2:+0.1362;1.B.14:+0.1126;AraC:+0.0994
411,2,beta-mannan,beta-mannan,1.0,31,31;LacI;4.A.1,31;LacI;4.A.1;GH13;GH32,31:+0.5960;LacI:+0.4649;4.A.1:+0.4483;GH13:+0.3878;GH32:+0.3558
414,2,beta-mannan,galactan,0.23780003463736754,GH42,GH42;3.A.1;GH,GH42;3.A.1;GH,GH42:+0.1882;3.A.1:+0.0582;GH:+0.0148
415,2,beta-mannan,galactan,0.006072874493927126,null,null,null,null:+0.0061
416,2,beta-mannan,galactan,0.006072874493927126,null,null,null,null:+0.0061
420,2,beta-mannan,beta-mannan,0.4198782961460446,GH130,GH130;1;GH,GH130;1;GH;3.A.1;bac,GH130:+0.3430;1:+0.0479;GH:+0.0329;3.A.1:+0.0251;bac:+0.0235
422,2,beta-mannan,beta-mannan,0.9959514170040485,GH130,GH130;GH26;1.B.14,GH130;GH26;1.B.14;2.A.2;AraC,GH130:+0.3160;GH26:+0.2691;1.B.14:+0.1388;2.A.2:+0.1331;AraC:+0.1132
426,2,chitin,chitin,1.0,1.B.25,1.B.25;GH20;null,1.B.25;GH20;null;GH,1.B.25:+0.7251;GH20:+0.4023;null:+0.2437;GH:+0.0863
428,2,chitin,xylan,0.004697579093492656,GH3,GH3,GH3,GH3:+0.0018
440,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;CE4,4.A.3;GH4;CE4;CE;GH,4.A.3:+0.5120;GH4:+0.4384;CE4:+0.1142;CE:+0.0871;GH:+0.0243
441,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;CE4,4.A.3;GH4;CE4;CE;GH,4.A.3:+0.4914;GH4:+0.4214;CE4:+0.0764;CE:+0.0436;GH:+0.0242
457,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.6794;GH4:+0.2788;AraC:+0.0913;GH:+0.0143;HTH:+0.0122
459,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;null;HTH,4.A.3:+0.6794;GH4:+0.2704;AraC:+0.1926;null:+0.1581;HTH:+0.0975
460,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH;GH,4.A.3:+1.0000;GH4:+0.2527;AraC:+0.1608;HTH:+0.0953;GH:+0.0183
467,2,chitin,chitin,0.9291497975708501,4.A.3,4.A.3;AraC;GH4,4.A.3;AraC;GH4;HTH;null,4.A.3:+0.7087;AraC:+0.2269;GH4:+0.1835;HTH:+0.1189;null:+0.0873
468,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH;GH,4.A.3:+0.7796;GH4:+0.2582;AraC:+0.1405;HTH:+0.0468;GH:+0.0143
469,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.6306;GH4:+0.2764;AraC:+0.0792;GH:+0.0163;HTH:+0.0122
473,2,chitin,chitin,1.0,3.A.1,3.A.1;GH20;reg,3.A.1;GH20;reg;GH94;HATPase,3.A.1:+0.2286;GH20:+0.2175;reg:+0.1474;GH94:+0.1400;HATPase:+0.1311
478,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.6794;GH4:+0.2788;AraC:+0.0913;GH:+0.0143;HTH:+0.0122
479,2,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;null;HTH,4.A.3:+0.6794;GH4:+0.2704;AraC:+0.1926;null:+0.1581;HTH:+0.0975
489,2,fructan,fructan,1.0,2.A.3,2.A.3;GH68;GH32,2.A.3;GH68;GH32;GH,2.A.3:+0.3136;GH68:+0.3094;GH32:+0.2326;GH:+0.2113
499,2,fructan,fructan,0.5191848551990607,GH32,GH32;PfkB;GH,GH32;PfkB;GH,GH32:+0.1969;PfkB:+0.1799;GH:+0.0382
500,2,fructan,alpha-glucan,0.0,,,,
512,2,fructan,fructan,0.9149377593360996,GH32,GH32;1.B.14;null,GH32;1.B.14;null;0039384;GH,GH32:+0.2873;1.B.14:+0.1469;null:+0.0907;0039384:+0.0894;GH:+0.0813
516,2,fructan,fructan,1.0,PfkB,PfkB;2.A.1;GH32,PfkB;2.A.1;GH32;GH,PfkB:+1.0000;2.A.1:+0.4661;GH32:+0.3053;GH:+0.0928
518,2,fructan,alpha-glucan,0.0,,,,
520,2,galactan,galactan,0.9517041517483585,16,16;GH16;GH,16;GH16;GH;null,16:+0.7577;GH16:+0.3938;GH:+0.0743;null:+0.0478
540,2,galactan,galactan,0.8040172303005783,GH,GH;2.A.1;GH117,GH;2.A.1;GH117;null;1,GH:+0.0977;2.A.1:+0.0939;GH117:+0.0857;null:+0.0783;1:+0.0759
547,2,galactan,host glycan,0.2938856015779093,GH117,GH117;MarR;GH,GH117;MarR;GH,GH117:+0.1328;MarR:+0.0730;GH:+0.0444
549,2,galactan,galactan,0.6660617059891106,18,18;GH36;3.A.1,18;GH36;3.A.1;31;GH,18:+0.2268;GH36:+0.2117;3.A.1:+0.1694;31:+0.1065;GH:+0.0823
552,2,galactan,galactan,0.6188436830835118,LacI,LacI;GH42;3.A.1,LacI;GH42;3.A.1,LacI:+0.3126;GH42:+0.2834;3.A.1:+0.0284
556,2,galactan,galactan,0.8722466960352423,GH129,GH129;2.A.1;HTH,GH129;2.A.1;HTH;AraC;GH127,GH129:+0.2479;2.A.1:+0.2441;HTH:+0.1809;AraC:+0.1694;GH127:+0.1272
557,2,galactan,galactan,0.9982840369243844,GH53,GH53;HTH;AraC,GH53;HTH;AraC;GH2;8.A.46,GH53:+0.3596;HTH:+0.3152;AraC:+0.2847;GH2:+0.2265;8.A.46:+0.2030
568,2,galactan,galactan,1.0,2.A.2,2.A.2;GH2;null,2.A.2;GH2;null;GH36;GH,2.A.2:+0.4358;GH2:+0.2783;null:+0.2108;GH36:+0.0568;GH:+0.0492
575,2,galactan,beta-glucan,0.23651756386255945,GH86,GH86;GH16;null,GH86;GH16;null;1.B.14,GH86:+0.1054;GH16:+0.0966;null:+0.0482;1.B.14:+0.0345
580,2,galactan,host glycan,0.004942640773787209,null,null,null,null:+0.0026
581,2,galactan,host glycan,0.017399628357452557,GH,GH;null,GH;null,GH:+0.0030;null:+0.0011
585,2,galactan,galactan,0.6420433489485837,null,null;GH53;GH42,null;GH53;GH42;SBP;LacI,null:+0.6420;GH53:+0.2446;GH42:+0.1477;SBP:+0.1299;LacI:+0.1215
586,2,galactan,beta-mannan,0.17526275925753002,null,null;GH42;GH,null;GH42;GH,null:+0.1753;GH42:+0.0281;GH:+0.0060
590,2,galactan,galactan,0.8868151430576269,42,42;TPR;1,42;TPR;1;GH5;GH,42:+0.3418;TPR:+0.2076;1:+0.2053;GH5:+0.1974;GH:+0.0635
591,2,host glycan,host glycan,1.0,CBM32,CBM32;CBM;null,CBM32;CBM;null;1.B.14,CBM32:+0.4006;CBM:+0.1506;null:+0.0894;1.B.14:+0.0541
597,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46;null,GH18;8.A.46;null;FecR;GerE,GH18:+0.3003;8.A.46:+0.2681;null:+0.1475;FecR:+0.1321;GerE:+0.1199
598,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46;null,GH18;8.A.46;null;FecR;GerE,GH18:+0.2959;8.A.46:+0.2578;null:+0.1184;FecR:+0.1123;GerE:+0.0983
604,2,host glycan,host glycan,1.0,CBM32,CBM32;CBM;null,CBM32;CBM;null;1.B.14,CBM32:+0.5669;CBM:+0.1759;null:+0.0998;1.B.14:+0.0614
605,2,host glycan,host glycan,0.8893080769925983,CBM32,CBM32;GH92;CBM,CBM32;GH92;CBM;null;1.B.14,CBM32:+0.2740;GH92:+0.1448;CBM:+0.1167;null:+0.0569;1.B.14:+0.0258
616,2,host glycan,host glycan,0.41729323308270677,GH33,GH33;GH29;GH20,GH33;GH29;GH20;GH95;GH,GH33:+0.0931;GH29:+0.0915;GH20:+0.0483;GH95:+0.0423;GH:+0.0147
617,2,host glycan,host glycan,1.0,GH112,GH112;3.A.1;0043669,GH112;3.A.1;0043669;null;GH,GH112:+0.2232;3.A.1:+0.1961;0043669:+0.1608;null:+0.1524;GH:+0.0619
620,2,host glycan,host glycan,1.0,CE9,CE9;CE,CE9;CE,CE9:+0.5333;CE:+0.1857
627,2,host glycan,host glycan,1.0,CE9,CE9;CE;DeoR,CE9;CE;DeoR;4.A.6;SIS,CE9:+0.1778;CE:+0.0706;DeoR:+0.0416;4.A.6:+0.0364;SIS:+0.0242
632,2,host glycan,host glycan,0.8796680497925311,GH18,GH18;8.A.46;null,GH18;8.A.46;null;FecR;GH,GH18:+0.2167;8.A.46:+0.2122;null:+0.0921;FecR:+0.0712;GH:+0.0031
643,2,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH;CE20,GH20:+0.0851;GH33:+0.0762;CBM93:+0.0584;GH:+0.0443;CE20:+0.0419
646,2,host glycan,host glycan,0.9714285714285714,CE9,CE9;GH20;GH2,CE9;GH20;GH2;GH;CE20,CE9:+0.0974;GH20:+0.0734;GH2:+0.0685;GH:+0.0411;CE20:+0.0305
648,2,host glycan,host glycan,1.0,GH20,GH20;CE9;GH2,GH20;CE9;GH2;CE20;CE3,GH20:+0.1283;CE9:+0.1123;GH2:+0.0946;CE20:+0.0793;CE3:+0.0665
652,2,host glycan,host glycan,0.9714285714285714,CE9,CE9;GH20;GH2,CE9;GH20;GH2;GH;CE20,CE9:+0.0974;GH20:+0.0734;GH2:+0.0685;GH:+0.0411;CE20:+0.0305
657,2,host glycan,pectin,0.20045403782428003,GH89,GH89;GH,GH89;GH,GH89:+0.1086;GH:+0.0236
658,2,host glycan,host glycan,0.9900775547445256,GH18,GH18;8.A.46;GerE,GH18;8.A.46;GerE;FecR;null,GH18:+0.2657;8.A.46:+0.2239;GerE:+0.1265;FecR:+0.1224;null:+0.1156
667,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;GH;null,GH18:+0.1822;8.A.46:+0.1093;FecR:+0.0938;GH:+0.0536;null:+0.0409
688,2,host glycan,host glycan,1.0,GH20,GH20;GH38;GH92,GH20;GH38;GH92;GH125;GH,GH20:+0.2758;GH38:+0.2332;GH92:+0.1862;GH125:+0.1314;GH:+0.1077
699,2,host glycan,host glycan,1.0,GH2,GH2;null;GH20,GH2;null;GH20;2.A.115;1.C.39,GH2:+0.0988;null:+0.0650;GH20:+0.0620;2.A.115:+0.0562;1.C.39:+0.0424
701,2,host glycan,host glycan,1.0,GH2,GH2;null;GH,GH2;null;GH,GH2:+0.5344;null:+0.0598;GH:+0.0525
705,2,host glycan,host glycan,1.0,GH2,GH2;2.A.115;GH20,GH2;2.A.115;GH20;null;1.C.39,GH2:+0.1202;2.A.115:+0.0858;GH20:+0.0856;null:+0.0687;1.C.39:+0.0643
714,2,host glycan,host glycan,0.9982477815411066,GH35,GH35;19;2,GH35;19;2;GH51;GH,GH35:+0.3345;19:+0.2513;2:+0.2482;GH51:+0.2243;GH:+0.1961
721,2,host glycan,host glycan,1.0,GH163,GH163;8.A.46;GH92,GH163;8.A.46;GH92;GH;GH130,GH163:+0.1640;8.A.46:+0.1172;GH92:+0.1037;GH:+0.0867;GH130:+0.0813
729,2,host glycan,arabinogalactan,0.15475097362505144,null,null;AraC;HTH,null;AraC;HTH,null:+0.0452;AraC:+0.0325;HTH:+0.0273
735,2,host glycan,chitin,0.17408542079653977,null,null;GH,null;GH,null:+0.0598;GH:+0.0017
738,2,host glycan,host glycan,1.0,CBM32,CBM32;GH92;CBM,CBM32;GH92;CBM;null;1.B.14,CBM32:+0.3222;GH92:+0.2145;CBM:+0.1278;null:+0.0794;1.B.14:+0.0710
740,2,host glycan,host glycan,1.0,GH112,GH112;3.A.1;GH136,GH112;3.A.1;GH136;GH;AraC,GH112:+0.2419;3.A.1:+0.2415;GH136:+0.1748;GH:+0.1162;AraC:+0.0996
742,2,host glycan,host glycan,0.8857142857142857,GH2,GH2;1.B.14;AraC,GH2;1.B.14;AraC;null;HTH,GH2:+0.6333;1.B.14:+0.1861;AraC:+0.0679;null:+0.0679;HTH:+0.0514
743,2,host glycan,host glycan,1.0,GH2,GH2;1.B.14;null,GH2;1.B.14;null;HTH;AraC,GH2:+0.6733;1.B.14:+0.2344;null:+0.1822;HTH:+0.1109;AraC:+0.1004
749,2,host glycan,host glycan,1.0,4.A.6,4.A.6;DeoR;null,4.A.6;DeoR;null;CBM;GH95,4.A.6:+0.1238;DeoR:+0.1119;null:+0.0784;CBM:+0.0781;GH95:+0.0766
754,2,host glycan,host glycan,0.39765427336503756,GH88,GH88;PL8;PL,GH88;PL8;PL;null;GH,GH88:+0.2067;PL8:+0.0839;PL:+0.0318;null:+0.0159;GH:+0.0031
759,2,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PfkB,GH88;4.A.6;PfkB;null;Nitroreductase,GH88:+0.2198;4.A.6:+0.2025;PfkB:+0.1320;null:+0.0682;Nitroreductase:+0.0658
