idx,fold,true,pred,prob_true_cal,prob_pred_cal,top1,top3,top5,top5_with_delta
717,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;GH18,8.A.46.2.2;1.B.14.6.13;GH18;FecR;null,8.A.46.2.2:+0.0622;1.B.14.6.13:+0.0378;GH18:+0.0352;FecR:+0.0081;null:+0.0077
722,1,host glycan,host glycan,0.9995699776737292,0.9995699776737292,GH18,GH18;GH163;1.B.14.6.13,GH18;GH163;1.B.14.6.13;null;8.A.46.2.1,GH18:+0.0319;GH163:+0.0178;1.B.14.6.13:+0.0140;null:+0.0095;8.A.46.2.1:+0.0086
726,1,host glycan,host glycan,0.9993154324433775,0.9993154324433775,CBM32,CBM32;GH92;1.B.14.6.1,CBM32;GH92;1.B.14.6.1;null;HTH,CBM32:+0.0583;GH92:+0.0297;1.B.14.6.1:+0.0254;null:+0.0058;HTH:+0.0058
730,1,host glycan,host glycan,0.9999083230190547,0.9999083230190547,HTH,HTH;CBM67;GH78,HTH;CBM67;GH78;AraC;null,HTH:+0.0583;CBM67:+0.0485;GH78:+0.0405;AraC:+0.0397;null:+0.0289
737,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,CBM32,CBM32;GH92;1.B.14.6.1,CBM32;GH92;1.B.14.6.1;34;null,CBM32:+0.0626;GH92:+0.0355;1.B.14.6.1:+0.0226;34:+0.0071;null:+0.0065
739,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,GH88,GH88;AraC;GH2,GH88;AraC;GH2;HTH;GH20,GH88:+0.0365;AraC:+0.0179;GH2:+0.0177;HTH:+0.0161;GH20:+0.0114
744,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,GH29,GH29;AraC;HTH,GH29;AraC;HTH;GH97;10,GH29:+0.1042;AraC:+0.0832;HTH:+0.0738;GH97:+0.0658;10:+0.0597
746,1,host glycan,host glycan,0.9995648967231586,0.9995648967231586,CE9,CE9;DeoR;4.A.6.1.5,CE9;DeoR;4.A.6.1.5;SIS;4.A.6.1.4,CE9:+0.0587;DeoR:+0.0113;4.A.6.1.5:+0.0038;SIS:+0.0025;4.A.6.1.4:+0.0011
752,1,host glycan,host glycan,0.9968399803091063,0.9968399803091063,DeoR,DeoR;PfkB;1.B.35.2.2,DeoR;PfkB;1.B.35.2.2;13;GH31,DeoR:+0.0569;PfkB:+0.0454;1.B.35.2.2:+0.0296;13:+0.0216;GH31:+0.0194
753,1,host glycan,galactan,0.27097330433549444,0.5494860855470534,GH29,GH29;GH95;null,GH29;GH95;null;3.A.1.1.48;1,GH29:+0.1516;GH95:+0.1060;null:+0.0822;3.A.1.1.48:-0.0058;1:-0.1537
757,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,CE9,CE9;4.A.1.1.2;MarR,CE9;4.A.1.1.2;MarR,CE9:+0.1764;4.A.1.1.2:+0.0000;MarR:+0.0000
761,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;GH2;CE20,GH33:+0.0357;CBM93:+0.0139;GH20:+0.0110;GH2:+0.0102;CE20:+0.0060
764,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,CBM32,CBM32;null;1.B.14.6.1,CBM32;null;1.B.14.6.1,CBM32:+0.7303;null:+0.0290;1.B.14.6.1:+0.0141
783,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,8.A.46.2.2,8.A.46.2.2;GH18;null,8.A.46.2.2;GH18;null;1.B.14.6.13,8.A.46.2.2:+0.0639;GH18:+0.0303;null:+0.0045;1.B.14.6.13:+0.0000
787,1,host glycan,host glycan,0.9992035246300337,0.9992035246300337,CBM32,CBM32;FecR;1.B.14.6.1,CBM32;FecR;1.B.14.6.1;2.A.115.1.1;GH109,CBM32:+0.0202;FecR:+0.0069;1.B.14.6.1:+0.0068;2.A.115.1.1:+0.0067;GH109:+0.0058
798,1,host glycan,host glycan,0.9999999999992102,0.9999999999992102,GH29,GH29;AraC;HTH,GH29;AraC;HTH;GH97;CBM91,GH29:+0.0358;AraC:+0.0304;HTH:+0.0267;GH97:+0.0228;CBM91:+0.0197
801,1,host glycan,host glycan,0.9995699776737292,0.9995699776737292,GH18,GH18;GH163;1.B.14.6.13,GH18;GH163;1.B.14.6.13;null;8.A.46.2.1,GH18:+0.0319;GH163:+0.0178;1.B.14.6.13:+0.0140;null:+0.0095;8.A.46.2.1:+0.0086
807,1,host glycan,host glycan,0.6178150732346135,0.6178150732346135,GH2,GH2;1.B.14;null,GH2;1.B.14;null,GH2:+0.4613;1.B.14:-0.1578;null:-0.2542
811,1,host glycan,host glycan,0.9960599468413844,0.9960599468413844,GH88,GH88;PL12;4.A.6.1.14,GH88;PL12;4.A.6.1.14;PfkB;null,GH88:+0.0751;PL12:+0.0156;4.A.6.1.14:+0.0146;PfkB:+0.0116;null:+0.0102
812,1,host glycan,host glycan,0.9471279854921983,0.9471279854921983,GH88,GH88;PL12;PfkB,GH88;PL12;PfkB;1;null,GH88:+0.1904;PL12:+0.0431;PfkB:+0.0149;1:+0.0105;null:+0.0095
819,1,host glycan,host glycan,0.6239595717379803,0.6239595717379803,GH3,GH3;CE8;HTH,GH3;CE8;HTH;AraC;2,GH3:+0.3263;CE8:+0.2654;HTH:+0.2508;AraC:+0.2302;2:+0.2185
828,1,host glycan,host glycan,0.9986722728483969,0.9986722728483969,GH88,GH88;PL12;null,GH88;PL12;null;PL8;4.A.6,GH88:+0.0685;PL12:+0.0192;null:+0.0080;PL8:+0.0077;4.A.6:+0.0038
831,1,pectin,pectin,0.8987512629561074,0.8987512629561074,GH105,GH105;LacI;GH28,GH105;LacI;GH28;PfkB;2.A.56.1.5,GH105:+0.0627;LacI:+0.0475;GH28:+0.0434;PfkB:+0.0329;2.A.56.1.5:+0.0315
833,1,pectin,pectin,0.9999999999992102,0.9999999999992102,GH3,GH3;GH144;8.A.46.1.3,GH3;GH144;8.A.46.1.3;1.B.14.6.1,GH3:+0.1038;GH144:+0.0252;8.A.46.1.3:+0.0100;1.B.14.6.1:+0.0000
834,1,pectin,pectin,0.9900151538205135,0.9900151538205135,GH3,GH3;GH144;1.B.14.6.1,GH3;GH144;1.B.14.6.1,GH3:+0.1150;GH144:+0.0350;1.B.14.6.1:+0.0264
838,1,pectin,pectin,0.8145853191563244,0.8145853191563244,2.A.21.3.19,2.A.21.3.19;NUDIX;1.B.14.6.1,2.A.21.3.19;NUDIX;1.B.14.6.1;GH146;1,2.A.21.3.19:+0.2805;NUDIX:+0.2789;1.B.14.6.1:+0.1875;GH146:+0.1539;1:+0.1049
844,1,pectin,chitin,0.19773782562782022,0.5366200460574473,2,2;3.A.1,2;3.A.1,2:+0.1972;3.A.1:-0.3108
857,1,pectin,pectin,0.9618688106986135,0.9618688106986135,GH105,GH105;CE12;GH28,GH105;CE12;GH28;PL1;CE8,GH105:+0.0431;CE12:+0.0379;GH28:+0.0281;PL1:+0.0232;CE8:+0.0139
861,1,pectin,pectin,0.9626727764975146,0.9626727764975146,GH105,GH105;CE12;PL11,GH105;CE12;PL11;HTH;GH28,GH105:+0.0425;CE12:+0.0341;PL11:+0.0258;HTH:+0.0221;GH28:+0.0219
865,1,pectin,pectin,0.9900151538205135,0.9900151538205135,GH3,GH3;GH144;1.B.14.6.1,GH3;GH144;1.B.14.6.1,GH3:+0.1150;GH144:+0.0350;1.B.14.6.1:+0.0264
868,1,pectin,pectin,0.9999999999992102,0.9999999999992102,GH3,GH3;null;1.B.14.6.1,GH3;null;1.B.14.6.1;GH144,GH3:+0.1254;null:+0.0100;1.B.14.6.1:+0.0000;GH144:+0.0000
871,1,pectin,pectin,0.7431993033088498,0.7431993033088498,GH28,GH28;2.A.1,GH28;2.A.1,GH28:+0.7329;2.A.1:-0.0722
882,1,pectin,pectin,0.5254263366994334,0.5254263366994334,null,null;34;GH43,null;34;GH43;10;AraC,null:+0.4850;34:+0.4264;GH43:+0.1563;10:+0.1269;AraC:+0.0826
884,1,pectin,arabinogalactan,0.1094072150016451,0.8520915247643482,NUDIX,NUDIX;GH51;4,NUDIX;GH51;4;GH146;null,NUDIX:+0.0542;GH51:+0.0180;4:+0.0137;GH146:+0.0085;null:+0.0010
889,1,pectin,pectin,0.9724677289083478,0.9724677289083478,18,18;GH140;GH28,18;GH140;GH28;PL1;GH78,18:+0.1062;GH140:+0.0698;GH28:+0.0522;PL1:+0.0459;GH78:+0.0424
891,1,pectin,pectin,0.9926604339909686,0.9926604339909686,18,18;GH33;GH140,18;GH33;GH140;GH28;GH78,18:+0.0452;GH33:+0.0227;GH140:+0.0220;GH28:+0.0171;GH78:+0.0164
894,1,pectin,pectin,0.969459869115751,0.969459869115751,GH105,GH105;CE12;GH42,GH105;CE12;GH42;HTH;GH28,GH105:+0.0306;CE12:+0.0262;GH42:+0.0236;HTH:+0.0230;GH28:+0.0217
899,1,pectin,pectin,0.5669926738161467,0.5669926738161467,CE20,CE20;null;1.B.14.6.1,CE20;null;1.B.14.6.1,CE20:+0.4344;null:-0.0718;1.B.14.6.1:-0.2413
900,1,pectin,pectin,0.9999999999992102,0.9999999999992102,CE12,CE12;GH28;GH105,CE12;GH28;GH105;LacI;10,CE12:+0.0083;GH28:+0.0081;GH105:+0.0078;LacI:+0.0060;10:+0.0060
903,1,pectin,pectin,0.9514282527899365,0.9514282527899365,PL1,PL1;2;1.B.14,PL1;2;1.B.14;null,PL1:+0.2712;2:+0.0635;1.B.14:+0.0051;null:-0.0175
912,1,pectin,pectin,0.7288789188282373,0.7288789188282373,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null;8.A.46.1.4,CE1:+0.4474;1.B.14.6.1:+0.2791;null:+0.1652;8.A.46.1.4:-0.1436
919,1,pectin,pectin,0.7339136224827871,0.7339136224827871,GH3,GH3;1.B.14.6.1;8.A.46.1.4,GH3;1.B.14.6.1;8.A.46.1.4;null,GH3:+0.5492;1.B.14.6.1:+0.0461;8.A.46.1.4:-0.0857;null:-0.1547
929,1,pectin,pectin,0.9108550270125492,0.9108550270125492,PL1,PL1;GH36;null,PL1;GH36;null;1.B.14.6.1,PL1:+0.5472;GH36:+0.0217;null:+0.0171;1.B.14.6.1:+0.0025
940,1,xylan,xylan,0.9999999999992102,0.9999999999992102,8.A.46.1.1,8.A.46.1.1;GH20;1.B.14.6.1,8.A.46.1.1;GH20;1.B.14.6.1;CBM32,8.A.46.1.1:+0.5580;GH20:+0.3307;1.B.14.6.1:+0.1292;CBM32:+0.0148
944,1,xylan,xylan,0.8619619324655886,0.8619619324655886,7,7;GH43;17,7;GH43;17;CE6;GH3,7:+0.2274;GH43:+0.1429;17:+0.1273;CE6:+0.0527;GH3:+0.0141
949,1,xylan,xylan,0.9978136834656659,0.9978136834656659,7,7;GH43;17,7;GH43;17;CBM6;CE1,7:+0.0633;GH43:+0.0552;17:+0.0433;CBM6:+0.0252;CE1:+0.0236
953,1,xylan,xylan,0.9999999999992102,0.9999999999992102,GH95,GH95;AraC;GH3,GH95;AraC;GH3;HTH;GH10,GH95:+0.0295;AraC:+0.0246;GH3:+0.0202;HTH:+0.0159;GH10:+0.0039
959,1,xylan,xylan,0.8112093846657779,0.8112093846657779,GH97,GH97;10;GH115,GH97;10;GH115;CE1;GH43,GH97:+0.0946;10:+0.0600;GH115:+0.0503;CE1:+0.0456;GH43:+0.0369
976,1,xylan,xylan,0.7041943131295968,0.7041943131295968,GH97,GH97;CE1;10,GH97;CE1;10;GH115;GH43,GH97:+0.0747;CE1:+0.0594;10:+0.0582;GH115:+0.0519;GH43:+0.0481
977,1,xylan,xylan,0.9568923319642916,0.9568923319642916,GH67,GH67;12;GH43,GH67;12;GH43;GH10;GH115,GH67:+0.0332;12:+0.0286;GH43:+0.0278;GH10:+0.0255;GH115:+0.0115
982,1,xylan,xylan,0.9079751664558754,0.9079751664558754,GH115,GH115;12;GH97,GH115;12;GH97;GH43;10,GH115:+0.0792;12:+0.0660;GH97:+0.0639;GH43:+0.0452;10:+0.0393
983,1,xylan,beta-glucan,0.2717608063971742,0.4561646176429837,GH43,GH43;GH10;CE1,GH43;GH10;CE1;GH2;CBM6,GH43:+0.0775;GH10:+0.0559;CE1:+0.0101;GH2:-0.0119;CBM6:-0.0155
988,1,xylan,xylan,0.7696063286052535,0.7696063286052535,GH67,GH67;GH10;null,GH67;GH10;null;HTH;GH3,GH67:+0.1613;GH10:+0.1213;null:+0.0378;HTH:+0.0271;GH3:+0.0190
989,1,xylan,xylan,0.9997025666600196,0.9997025666600196,GH10,GH10;GH67;HTH,GH10;GH67;HTH;CE20;AraC,GH10:+0.0346;GH67:+0.0281;HTH:+0.0152;CE20:+0.0146;AraC:+0.0129
991,1,xylan,xylan,0.9741885577169095,0.9741885577169095,GH97,GH97;GH3;46,GH97;GH3;46;AraC;HTH,GH97:+0.0823;GH3:+0.0590;46:+0.0467;AraC:+0.0418;HTH:+0.0394
997,1,xylan,xylan,0.9999999999992102,0.9999999999992102,GH10,GH10;8;1.B.14.6.1,GH10;8;1.B.14.6.1;HTH;AraC,GH10:+0.1332;8:+0.0518;1.B.14.6.1:+0.0439;HTH:+0.0351;AraC:+0.0305
1001,1,xylan,xylan,0.9232927049347475,0.9232927049347475,GH67,GH67;GH10;GH43,GH67;GH10;GH43;AraC;HTH,GH67:+0.0990;GH10:+0.0774;GH43:+0.0082;AraC:+0.0040;HTH:-0.0061
1002,1,xylan,xylan,0.558732692304983,0.558732692304983,11,11;GH43;SBP,11;GH43;SBP;bac;AraC,11:+0.2114;GH43:+0.1054;SBP:+0.0935;bac:+0.0693;AraC:+0.0617
1004,1,xylan,xylan,0.9999999999992102,0.9999999999992102,GH10,GH10;GH3;GH95,GH10;GH3;GH95;AraC;HTH,GH10:+0.0860;GH3:+0.0480;GH95:+0.0432;AraC:+0.0365;HTH:+0.0319
1010,1,xylan,xylan,0.4957484043275163,0.4957484043275163,GH67,GH67;null;8.A.46,GH67;null;8.A.46;2.A.2;14,GH67:+0.4265;null:+0.0439;8.A.46:+0.0057;2.A.2:+0.0013;14:-0.0049
1017,1,xylan,xylan,0.9999999999992102,0.9999999999992102,10,10;GH43;CBM91,10;GH43;CBM91;CE20;LacI,10:+0.0271;GH43:+0.0226;CBM91:+0.0223;CE20:+0.0205;LacI:+0.0158
1026,1,xylan,xylan,0.7346815001392999,0.7346815001392999,GH43,GH43;11;2.A.1,GH43;11;2.A.1;2.A.2;null,GH43:+0.2910;11:+0.1323;2.A.1:+0.1030;2.A.2:+0.0524;null:+0.0479
0,2,alginate,alginate,0.9911275316425673,0.9911275316425673,PL17,PL17;PfkB;PL6,PL17;PfkB;PL6;2;1,PL17:+0.0393;PfkB:+0.0110;PL6:+0.0104;2:+0.0094;1:+0.0071
2,2,alginate,alginate,0.9991743114362333,0.9991743114362333,PL17,PL17;2;PL6,PL17;2;PL6;null;binding,PL17:+0.0493;2:+0.0121;PL6:+0.0111;null:+0.0060;binding:+0.0058
4,2,alginate,alginate,0.9961406062631188,0.9961406062631188,1,1;PL6;GntR,1;PL6;GntR;PfkB;3.D.2.2.1,1:+0.0524;PL6:+0.0393;GntR:+0.0300;PfkB:+0.0173;3.D.2.2.1:+0.0067
9,2,alginate,alginate,0.9885997588663396,0.9885997588663396,PL17,PL17;PL6;PfkB,PL17;PL6;PfkB;2;GntR,PL17:+0.0430;PL6:+0.0252;PfkB:+0.0221;2:+0.0171;GntR:+0.0147
21,2,alginate,alginate,0.8247520020565569,0.8247520020565569,PL7,PL7;GntR;null,PL7;GntR;null;1.B.14,PL7:+0.5719;GntR:+0.2235;null:+0.0671;1.B.14:-0.0808
32,2,alginate,alginate,0.9999999999918079,0.9999999999918079,PL17,PL17;PL6;1,PL17;PL6;1;2;PfkB,PL17:+0.0456;PL6:+0.0314;1:+0.0141;2:+0.0135;PfkB:+0.0116
36,2,alginate,alginate,0.8585014938772968,0.8585014938772968,1,1;PL15;binding,1;PL15;binding;3.A.1;null,1:+0.1515;PL15:+0.0952;binding:+0.0720;3.A.1:+0.0275;null:+0.0230
39,2,alginate,alginate,0.9999999999918079,0.9999999999918079,PL17,PL17;GntR;1,PL17;GntR;1;PL6;1.B.14.6.1,PL17:+0.1047;GntR:+0.0515;1:+0.0485;PL6:+0.0440;1.B.14.6.1:+0.0126
42,2,alginate,alginate,0.8106710420196594,0.8106710420196594,PL17,PL17;PL6;1,PL17;PL6;1;2;8.A.46.1.2,PL17:+0.3412;PL6:+0.1972;1:+0.0860;2:+0.0648;8.A.46.1.2:-0.0341
46,2,alginate,alginate,0.8871500190384303,0.8871500190384303,PL6,PL6;PL7;1,PL6;PL7;1;5,PL6:+0.1999;PL7:+0.0562;1:+0.0359;5:-0.0069
51,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH31,GH31;8.A.46.1.5;null,GH31;8.A.46.1.5;null;1.B.14.6.1;GH66,GH31:+0.0404;8.A.46.1.5:+0.0034;null:+0.0032;1.B.14.6.1:+0.0000;GH66:+0.0000
61,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH13,GH13;20;CBM34,GH13;20;CBM34;31;3.A.1.1.27,GH13:+0.0645;20:+0.0132;CBM34:+0.0073;31:+0.0028;3.A.1.1.27:+0.0027
65,2,alpha-glucan,alpha-glucan,0.516594322065083,0.516594322065083,GH32,GH32;LacI,GH32;LacI,GH32:-0.0489;LacI:-0.0687
73,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;GT35,GH13:+0.0802;GT5:+0.0397;CBM48:+0.0182;9:+0.0039;GT35:+0.0026
74,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;null,GH13:+0.0704;GT5:+0.0393;CBM48:+0.0176;9:+0.0051;null:+0.0008
75,2,alpha-glucan,alpha-glucan,0.9199569265191325,0.9199569265191325,PfkB,PfkB;LacI;GH13,PfkB;LacI;GH13;3.A.1.1.45;GH32,PfkB:+0.0794;LacI:+0.0740;GH13:+0.0639;3.A.1.1.45:+0.0569;GH32:+0.0526
76,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH13,GH13;Pyr;redox,GH13;Pyr;redox;1;2,GH13:+0.0580;Pyr:+0.0299;redox:+0.0262;1:+0.0230;2:+0.0149
82,2,alpha-glucan,alpha-glucan,0.9640194480289968,0.9640194480289968,GH13,GH13;18;null,GH13;18;null,GH13:+0.4871;18:+0.1185;null:-0.0116
86,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,LacI,LacI;GH13;GH77,LacI;GH13;GH77;3.A.1.1.45;30,LacI:+0.0220;GH13:+0.0086;GH77:+0.0057;3.A.1.1.45:+0.0051;30:+0.0000
87,2,alpha-glucan,alpha-glucan,0.9989292497952652,0.9989292497952652,GH13,GH13;LacI;30,GH13;LacI;30;3.A.1.1.45,GH13:+0.0813;LacI:+0.0371;30:+0.0154;3.A.1.1.45:+0.0122
98,2,alpha-glucan,alpha-glucan,0.8166670535406876,0.8166670535406876,GH13,GH13;LacI;46,GH13;LacI;46;null;1.B.14.6.1,GH13:+0.1852;LacI:+0.0405;46:+0.0310;null:+0.0016;1.B.14.6.1:-0.0013
101,2,alpha-glucan,alpha-glucan,0.4487263343142154,0.4487263343142154,GH31,GH31;CBM20;CBM35,GH31;CBM20;CBM35;0040266,GH31:+0.3713;CBM20:+0.0205;CBM35:-0.0188;0040266:-0.0198
106,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH32,GH32;4.A.1.2.12;LacI,GH32;4.A.1.2.12;LacI,GH32:+0.4162;4.A.1.2.12:+0.3219;LacI:+0.0000
110,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,31,31;GH13;null,31;GH13;null;GH36;bac,31:+0.2578;GH13:+0.2236;null:+0.0984;GH36:+0.0914;bac:+0.0771
112,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH4,GH4;4.A.1.1.16;GntR,GH4;4.A.1.1.16;GntR,GH4:+0.2389;4.A.1.1.16:+0.0000;GntR:+0.0000
114,2,alpha-glucan,alpha-glucan,0.9658200125250065,0.9658200125250065,GH13,GH13;GH97;8.A.46.1.1,GH13;GH97;8.A.46.1.1;LacI;46,GH13:+0.0495;GH97:+0.0436;8.A.46.1.1:+0.0141;LacI:+0.0135;46:+0.0134
121,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH31,GH31;8.A.46.1.5;null,GH31;8.A.46.1.5;null;1.B.14.6.1;GH66,GH31:+0.0404;8.A.46.1.5:+0.0034;null:+0.0032;1.B.14.6.1:+0.0000;GH66:+0.0000
135,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,3.A.1.1.10,3.A.1.1.10;GH32;SBP,3.A.1.1.10;GH32;SBP;bac;1,3.A.1.1.10:+0.1862;GH32:+0.1417;SBP:+0.0284;bac:+0.0207;1:+0.0041
139,2,alpha-glucan,alpha-glucan,0.5321216611128171,0.5321216611128171,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32;null;3.A.1.1.29,PfkB:+0.5068;LacI:+0.2565;GH32:-0.0122;null:-0.0946;3.A.1.1.29:-0.3459
140,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,PfkB,PfkB;LacI;4.A.1.2.12,PfkB;LacI;4.A.1.2.12;GH32,PfkB:+0.4336;LacI:+0.1384;4.A.1.2.12:+0.0747;GH32:+0.0456
145,2,alpha-glucan,alpha-glucan,0.516594322065083,0.516594322065083,GH32,GH32;LacI,GH32;LacI,GH32:-0.0489;LacI:-0.0687
149,2,alpha-glucan,alpha-glucan,0.9999999999918079,0.9999999999918079,GH13,GH13;18;LacI,GH13;18;LacI;null,GH13:+0.1418;18:+0.0434;LacI:+0.0360;null:+0.0046
162,2,alpha-glucan,alpha-glucan,0.9849274569412302,0.9849274569412302,PfkB,PfkB;LacI;PadR,PfkB;LacI;PadR;MarR;4.A.1.2.12,PfkB:+0.4080;LacI:+0.1637;PadR:+0.0875;MarR:+0.0861;4.A.1.2.12:+0.0570
168,2,alpha-glucan,alpha-glucan,0.894838402410252,0.894838402410252,LacI,LacI;PfkB;3.A.1.1.45,LacI;PfkB;3.A.1.1.45;GH32;GH13,LacI:+0.1089;PfkB:+0.1085;3.A.1.1.45:+0.0740;GH32:+0.0387;GH13:+0.0145
174,2,alpha-glucan,alpha-glucan,0.9775255554072921,0.9775255554072921,GH13,GH13;36;SBP,GH13;36;SBP;bac;1,GH13:+0.1073;36:+0.0569;SBP:+0.0121;bac:+0.0099;1:+0.0046
178,2,alpha-mannan,alpha-mannan,0.9727646615588423,0.9727646615588423,GntR,GntR;GH125;GH38,GntR;GH125;GH38;3.A.1.1.29;GH84,GntR:+0.2306;GH125:+0.1984;GH38:+0.1764;3.A.1.1.29:+0.1566;GH84:+0.1434
182,2,alpha-mannan,alpha-mannan,0.916875585087609,0.916875585087609,GH125,GH125;GH76;GH97,GH125;GH76;GH97;GH92;GH67,GH125:+0.2085;GH76:+0.1902;GH97:+0.1298;GH92:+0.1134;GH67:+0.0811
186,2,alpha-mannan,alpha-mannan,0.6981559946890753,0.6981559946890753,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1,GH92:+0.6422;null:+0.3877;1.B.14.6.1:+0.1316
194,2,alpha-mannan,alpha-mannan,0.9999999999918079,0.9999999999918079,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1;9.B.14.1.10;GH99,GH92:+0.0692;null:+0.0647;1.B.14.6.1:+0.0043;9.B.14.1.10:+0.0038;GH99:+0.0000
196,2,alpha-mannan,alpha-mannan,0.9989528893888644,0.9989528893888644,GH125,GH125;GH92;GH76,GH125;GH92;GH76;GT32;GH130,GH125:+0.0813;GH92:+0.0619;GH76:+0.0570;GT32:+0.0536;GH130:+0.0529
212,2,arabinogalactan,arabinogalactan,0.9999999999918081,0.9999999999918081,HTH,HTH;null;24,HTH;null;24;GH35;AraC,HTH:+0.0981;null:+0.0957;24:+0.0937;GH35:+0.0722;AraC:+0.0721
214,2,arabinogalactan,arabinogalactan,0.9999999999918081,0.9999999999918081,4,4;GH51;GH43,4;GH51;GH43;29;1.B.14.6.1,4:+0.1237;GH51:+0.1214;GH43:+0.0982;29:+0.0967;1.B.14.6.1:+0.0814
215,2,arabinogalactan,arabinogalactan,0.7604809568406078,0.7604809568406078,GH43,GH43;4;29,GH43;4;29;GH51;HTH,GH43:+0.3024;4:+0.2591;29:+0.2304;GH51:+0.0721;HTH:+0.0469
216,2,arabinogalactan,arabinogalactan,0.9999999999918081,0.9999999999918081,GH51,GH51;3.A.1.1.34;1,GH51;3.A.1.1.34;1;null,GH51:+0.1292;3.A.1.1.34:+0.1119;1:+0.1040;null:+0.0253
226,2,arabinogalactan,pectin,0.15012645194444693,0.8135806685720677,AraC,AraC;HTH;4,AraC;HTH;4;GH51;GH43,AraC:+0.0910;HTH:+0.0834;4:+0.0163;GH51:+0.0141;GH43:+0.0099
227,2,arabinogalactan,arabinogalactan,0.47105279935377903,0.47105279935377903,GH51,GH51;GH27;3.A.1,GH51;GH27;3.A.1;GH127;GH2,GH51:+0.1702;GH27:+0.0972;3.A.1:+0.0386;GH127:+0.0296;GH2:+0.0126
232,2,arabinogalactan,arabinogalactan,0.9999999999918081,0.9999999999918081,GH105,GH105;17;GH154,GH105;17;GH154;24;GH43,GH105:+0.0641;17:+0.0625;GH154:+0.0580;24:+0.0579;GH43:+0.0482
237,2,beta-glucan,beta-glucan,0.9908901649153681,0.9908901649153681,4,4;GH5;GH31,4;GH5;GH31;GH3;GH2,4:+0.1148;GH5:+0.0954;GH31:+0.0926;GH3:+0.0591;GH2:+0.0552
238,2,beta-glucan,beta-glucan,0.9025303280641429,0.9025303280641429,GH5,GH5;4;GH31,GH5;4;GH31;GH3;AraC,GH5:+0.2351;4:+0.2207;GH31:+0.1044;GH3:+0.0650;AraC:+0.0086
242,2,beta-glucan,beta-glucan,0.9346791556147277,0.9346791556147277,GH8,GH8;4.D.3.1.6;1.B.55.3.1,GH8;4.D.3.1.6;1.B.55.3.1,GH8:+0.1551;4.D.3.1.6:+0.0960;1.B.55.3.1:+0.0191
255,2,beta-glucan,beta-glucan,0.600369118934984,0.600369118934984,CBM4,CBM4;null;1.B.14,CBM4;null;1.B.14,CBM4:+0.5265;null:-0.0234;1.B.14:-0.2687
264,2,beta-glucan,beta-glucan,0.4525102864235417,0.4525102864235417,GH16,GH16;GH3;1.B.14,GH16;GH3;1.B.14;LacI;8.A.49,GH16:+0.2857;GH3:+0.1944;1.B.14:+0.0466;LacI:-0.1028;8.A.49:-0.1322
266,2,beta-glucan,beta-glucan,0.991238200142186,0.991238200142186,GH1,GH1;3;GH3,GH1;3;GH3;GH16;LacI,GH1:+0.0831;3:+0.0355;GH3:+0.0354;GH16:+0.0347;LacI:+0.0290
272,2,beta-glucan,beta-glucan,0.9219996443419961,0.9219996443419961,GH31,GH31;4;GH5,GH31;4;GH5;12;GH3,GH31:+0.1371;4:+0.1347;GH5:+0.1192;12:+0.0688;GH3:+0.0680
281,2,beta-glucan,beta-glucan,0.9889901222311979,0.9889901222311979,GH5,GH5;4;HTH,GH5;4;HTH;AraC;GH36,GH5:+0.1484;4:+0.1117;HTH:+0.0597;AraC:+0.0488;GH36:+0.0260
285,2,beta-glucan,beta-glucan,0.9417170333654106,0.9417170333654106,GH31,GH31;GH5;GH3,GH31;GH5;GH3;4;HTH,GH31:+0.0916;GH5:+0.0711;GH3:+0.0684;4:+0.0608;HTH:+0.0427
